SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT
3056,30,31.0,169,2072,2.0,90,2,1799.0,181.2,2,0.0,2,217,245,0.4697,272.47,343.67,0.4422,100.0,88.0,0.5319,2.17,2.78,2.72,3.91,1.26,1.4,19.0,0.0876,108.0,0.4977,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,72,29.0,1247,8992.92,11,0.8341,1
8813,21,418.0,19,973,1.0,6,1,2799.0,48.18,2,0.0,1,269,140,0.6577,389.3,159.98,0.7087,107.0,48.0,0.6903,2.51,2.92,3.64,3.33,1.45,1.14,26.0,0.0967,140.0,0.5204,0,0.0,61,0.2268,0.2268,0.0,0.0,123.12,0.3163,0.3163,14,0.0,2,1.0,2,13.0,21,0.4944,0
11347,18,627.0,199,1659,2.0,191,5,2099.0,199.0,2,0.0,2,9,0,1.0,42.37,0.0,1.0,3.0,0.0,1.0,3.0,0.0,14.12,0.0,4.71,0.0,0.0,0.0,5.0,0.5556,0,0.0,3,0.3333,0.3333,0.0,0.0,22.48,0.5307,0.5307,1,0.0,0,31.0,1061,17314.09,8,0.2222,0
13123,12,325.0,129,1353,3.0,30,2,2599.0,169.0,2,0.0,3,2,0,1.0,2.93,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.47,0.0,1.47,0.0,0.0,0.0,1.0,0.5,0,0.0,1,0.5,0.5,0.0,0.0,0.73,0.25,0.25,1,0.0,1,29.0,1582,21978.92,2,0.5,0
7564,3,3044.0,129,1353,4.0,0,0,,1.0,2,0.0,2,37,42,0.4684,87.75,201.45,0.3034,1.0,2.0,0.3333,37.0,21.0,87.75,100.73,2.37,4.8,3.0,0.0811,14.0,0.3784,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,6,0.8108,0
16355,63,497.0,129,1601,3.0,66,2,99999.0,154.32,2,0.0,3,77,129,0.3738,66.27,128.57,0.3401,23.0,29.0,0.4423,3.35,4.45,2.88,4.43,0.86,1.0,12.0,0.1558,48.0,0.6234,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,628,938.67,13,0.7792,0
11668,27,282.0,129,1353,2.0,80,5,1799.0,129.0,2,0.0,2,121,75,0.6173,131.42,42.78,0.7544,28.0,20.0,0.5833,4.32,3.75,4.69,2.14,1.09,0.57,28.0,0.2314,60.0,0.4959,0,0.0,7,0.0579,0.0579,0.0,0.0,6.18,0.0471,0.0471,2,0.0,15,16.0,199,234.51,6,0.4876,0
5318,50,6393.0,10,1378,1.0,317,16,299.0,15.76,2,0.0,1,22,31,0.4151,61.35,89.57,0.4065,6.0,11.0,0.3529,3.67,2.82,10.23,8.14,2.79,2.89,1.0,0.0455,14.0,0.6364,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.9545,0
13420,5,3907.0,129,1137,3.0,148,6,3500.0,129.0,2,0.0,3,13,14,0.4815,13.78,27.57,0.3333,7.0,8.0,0.4667,1.86,1.75,1.97,3.45,1.06,1.97,3.0,0.2308,4.0,0.3077,0,0.0,4,0.3077,0.3077,0.0,0.0,5.63,0.4087,0.4087,1,0.0,0,27.0,382,1559.92,5,0.4615,0
14808,1,5942.0,199,1875,3.0,315,0,,97.99,2,0.0,4,22,15,0.5946,64.1,15.63,0.8039,9.0,5.0,0.6429,2.44,3.0,7.12,3.13,2.91,1.04,3.0,0.1364,10.0,0.4545,12,0.5455,5,0.2273,0.7728,32.28,0.5036,7.38,0.1152,0.6188,1,0.4167,16,15.0,697,5628.89,3,0.4091,1
4519,16,177.0,169,1557,3.0,1,0,,4.15,2,0.0,3,36,23,0.6102,69.42,53.72,0.5638,6.0,9.0,0.4,6.0,2.56,11.57,5.97,1.93,2.34,5.0,0.1389,13.0,0.3611,1,0.0278,0,0.0,0.0278,0.28,0.0041,0.0,0.0,0.0041,0,,0,,0,0.0,7,0.5556,1
9127,9,2327.0,129,1353,2.0,12,3,1298.0,129.0,2,85.53,2,9,10,0.4737,16.35,6.47,0.7166,3.0,4.0,0.4286,3.0,2.5,5.45,1.62,1.82,0.65,0.0,0.0,6.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,26,1.58,3,0.5556,0
13635,55,269.0,10,1744,1.0,340,12,299.0,33.26,2,0.0,1,66,78,0.4583,280.52,288.05,0.4934,22.0,26.0,0.4583,3.0,3.0,12.75,11.08,4.25,3.69,7.0,0.1061,15.0,0.2273,0,0.0,5,0.0758,0.0758,0.0,0.0,20.45,0.0729,0.0729,4,0.0,0,,0,0.0,5,0.6061,0
8571,17,6972.0,299,1874,5.0,1,0,,1.31,2,0.0,5,26,79,0.2476,34.13,114.23,0.2301,11.0,19.0,0.3667,2.36,4.16,3.1,6.01,1.31,1.45,4.0,0.1538,12.0,0.4615,0,0.0,1,0.0385,0.0385,0.0,0.0,6.03,0.1768,0.1768,1,0.0,0,,0,0.0,11,0.3077,1
11842,76,39.0,19,768,1.0,1,0,,23.05,2,0.0,1,83,48,0.6336,54.48,39.35,0.5806,19.0,17.0,0.5278,4.37,2.82,2.87,2.31,0.66,0.82,32.0,0.3855,41.0,0.494,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,9,0.5663,0
4718,29,4774.0,129,1601,2.0,13,1,2999.0,129.0,2,0.0,2,271,105,0.7207,336.78,96.28,0.7777,63.0,25.0,0.7159,4.3,4.2,5.35,3.85,1.24,0.92,40.0,0.1476,131.0,0.4834,0,0.0,24,0.0886,0.0886,0.0,0.0,42.45,0.126,0.126,5,0.0,0,30.0,795,975.03,21,0.6863,0
4873,22,789.0,129,200,3.0,10,1,2799.0,129.0,2,0.0,4,101,63,0.6159,301.53,119.6,0.716,48.0,25.0,0.6575,2.1,2.52,6.28,4.78,2.99,1.9,13.0,0.1287,36.0,0.3564,0,0.0,36,0.3564,0.3564,0.0,0.0,107.47,0.3564,0.3564,6,0.0,0,31.0,1285,817.43,13,0.5842,0
5583,103,,19,768,1.0,519,14,899.0,19.0,2,0.0,2,1,2,0.3333,7.15,0.47,0.9387,1.0,2.0,0.3333,1.0,1.0,7.15,0.23,7.15,0.23,0.0,0.0,0.0,0.0,1,1.0,0,0.0,1.0,7.15,1.0,0.0,0.0,1.0,0,,0,,0,0.0,1,,1
17959,4,3133.0,79,1671,2.0,54,1,1999.0,79.0,2,0.0,2,20,3,0.8696,115.32,3.1,0.9738,7.0,2.0,0.7778,2.86,1.5,16.47,1.55,5.77,1.03,3.0,0.15,4.0,0.2,0,0.0,1,0.05,0.05,0.0,0.0,19.9,0.1726,0.1726,1,0.0,9,30.0,148,588.59,4,0.7,0
1622,53,14244.0,199,2492,1.0,301,2,2599.0,208.5,2,0.0,5,295,193,0.6045,413.17,281.37,0.5949,117.0,111.0,0.5132,2.52,1.74,3.53,2.53,1.4,1.46,26.0,0.0881,163.0,0.5525,29,0.0983,70,0.2373,0.3356,18.38,0.0445,137.7,0.3333,0.3778,8,1.0345,45,30.0,2053,25647.46,7,0.139,0
9842,27,97.0,169,2072,3.0,360,8,5699.0,0.0,2,0.0,3,77,10,0.8851,498.35,10.28,0.9798,4.0,3.0,0.5714,19.25,3.33,124.59,3.43,6.47,1.03,4.0,0.0519,14.0,0.1818,0,0.0,70,0.9091,0.9091,0.0,0.0,472.35,0.9478,0.9478,1,0.0,0,,0,0.0,4,0.8442,0
17527,10,5046.0,99,1590,2.0,2,4,5288.0,99.0,2,0.0,2,46,41,0.5287,262.63,73.17,0.7821,11.0,20.0,0.3548,4.18,2.05,23.88,3.66,5.71,1.78,4.0,0.087,15.0,0.3261,0,0.0,24,0.5217,0.5217,0.0,0.0,242.12,0.9219,0.9219,2,0.0,4,31.0,1010,3287.73,14,0.3478,0
3219,42,9820.0,79,1671,3.0,10,1,2799.0,79.0,2,0.0,3,84,30,0.7368,209.97,57.3,0.7856,20.0,16.0,0.5556,4.2,1.88,10.5,3.58,2.5,1.91,3.0,0.0357,41.0,0.4881,84,1.0,35,0.4167,1.4167,209.97,1.0,130.33,0.6207,1.6207,5,0.1786,0,,0,0.0,1,,0
6463,17,1097.0,129,1353,2.0,629,11,1590.0,1.0,2,0.0,2,54,50,0.5192,204.7,78.58,0.7226,22.0,16.0,0.5789,2.45,3.13,9.3,4.91,3.79,1.57,3.0,0.0556,15.0,0.2778,26,0.4815,22,0.4074,0.8889,126.7,0.619,25.82,0.1261,0.7451,2,0.4615,0,31.0,1371,2145.65,10,0.3704,0
15309,26,107.0,169,988,3.0,34,2,1099.0,179.0,2,0.0,3,90,96,0.4839,88.18,91.58,0.4905,15.0,14.0,0.5172,6.0,6.86,5.88,6.54,0.98,0.95,21.0,0.2333,51.0,0.5667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,0.44,6,0.6778,0
17299,18,843.0,169,1557,3.0,1,0,,1.0,2,0.0,3,17,11,0.6071,44.2,31.75,0.582,6.0,7.0,0.4615,2.83,1.57,7.37,4.54,2.6,2.89,1.0,0.0588,9.0,0.5294,17,1.0,14,0.8235,1.8235,44.2,1.0,35.05,0.793,1.793,2,0.5294,0,23.0,287,2857.27,1,,1
14648,16,89.0,169,1557,2.0,1,0,,1.0,2,0.0,4,1,0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
8347,6,1987.0,79,1671,1.0,4,1,1299.0,79.0,2,0.0,2,5,0,1.0,21.58,0.0,1.0,2.0,0.0,1.0,2.5,0.0,10.79,0.0,4.32,0.0,0.0,0.0,1.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1.0,1,0.04,1,1.0,0
17104,29,6377.0,199,1875,3.0,572,29,399.0,0.0,2,0.0,3,50,128,0.2809,44.67,213.98,0.1727,13.0,19.0,0.4063,3.85,6.74,3.44,11.26,0.89,1.67,14.0,0.28,25.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.6,0
3195,11,135.0,59,353,1.0,150,3,3698.0,59.0,2,0.0,1,38,19,0.6667,181.57,27.75,0.8674,14.0,4.0,0.7778,2.71,4.75,12.97,6.94,4.78,1.46,0.0,0.0,10.0,0.2632,0,0.0,7,0.1842,0.1842,0.0,0.0,24.58,0.1354,0.1354,3,0.0,1,,0,0.0,10,0.3421,0
12689,52,65.0,129,200,3.0,25,1,1399.0,129.0,2,0.0,3,43,44,0.4943,113.47,298.8,0.2752,15.0,18.0,0.4545,2.87,2.44,7.56,16.6,2.64,6.79,4.0,0.093,13.0,0.3023,0,0.0,11,0.2558,0.2558,0.0,0.0,42.18,0.3718,0.3718,2,0.0,0,30.0,871,70.49,4,0.6047,2
8427,7,470.0,99,1897,2.0,18,0,,197.28,2,0.0,2,86,80,0.5181,194.73,263.4,0.4251,22.0,26.0,0.4583,3.91,3.08,8.85,10.13,2.26,3.29,11.0,0.1279,35.0,0.407,86,1.0,69,0.8023,1.8023,194.73,1.0,115.33,0.5923,1.5923,5,0.4302,1,12.0,199,1643.04,1,,0
20436,8,14.0,199,185,4.0,6,1,2799.0,1.0,2,0.0,4,15,12,0.5556,11.07,20.63,0.3491,9.0,6.0,0.6,1.67,2.0,1.23,3.44,0.74,1.72,4.0,0.2667,9.0,0.6,1,0.0667,4,0.2667,0.3334,0.28,0.0256,5.67,0.512,0.5376,4,14.0,5,30.0,1658,27695.9,8,0.4,1
1143,4,13.0,129,1137,2.0,205,0,,129.1,2,0.0,2,77,49,0.6111,235.32,60.67,0.795,18.0,10.0,0.6429,4.28,4.9,13.07,6.07,3.06,1.24,15.0,0.1948,31.0,0.4026,77,1.0,77,1.0,2.0,235.32,1.0,235.32,1.0,2.0,6,0.6623,1,31.0,1865,20885.0,11,0.6623,0
6394,17,7689.0,169,1628,3.0,143,5,2399.0,14.58,2,0.0,3,32,33,0.4923,56.22,144.57,0.28,10.0,11.0,0.4762,3.2,3.0,5.62,13.14,1.76,4.38,6.0,0.1875,16.0,0.5,32,1.0,11,0.3438,1.3438,56.22,1.0,7.03,0.1251,1.1251,1,0.375,1,16.0,326,6917.53,1,,1
8155,1,4240.0,39,2297,1.0,67,6,1599.0,10.06,2,0.0,1,26,10,0.7222,126.3,19.65,0.8654,13.0,2.0,0.8667,2.0,5.0,9.72,9.83,4.86,1.97,1.0,0.0385,6.0,0.2308,0,0.0,1,0.0385,0.0385,0.0,0.0,0.33,0.0026,0.0026,1,0.0,0,,0,0.0,2,0.1538,0
8262,101,,99,2269,1.0,33,2,1499.0,99.0,2,0.0,2,69,77,0.4726,50.4,96.58,0.3429,32.0,36.0,0.4706,2.16,2.14,1.58,2.68,0.73,1.25,14.0,0.2029,42.0,0.6087,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,560,470.18,4,0.8986,0
14642,104,,129,200,1.0,44,6,799.0,134.4,2,0.0,1,218,198,0.524,215.22,215.85,0.4993,70.0,59.0,0.5426,3.11,3.36,3.07,3.66,0.99,1.09,17.0,0.078,116.0,0.5321,0,0.0,14,0.0642,0.0642,0.0,0.0,13.35,0.062,0.062,8,0.0,4,,0,0.0,1,1.0,1
6711,28,3543.0,129,200,3.0,4,1,1299.0,37.38,2,0.0,3,71,92,0.4356,187.27,240.72,0.4376,16.0,16.0,0.5,4.44,5.75,11.7,15.04,2.64,2.62,5.0,0.0704,24.0,0.338,71,1.0,51,0.7183,1.7183,187.27,1.0,123.9,0.6616,1.6616,4,0.5915,0,31.0,165,1676.23,1,,1
5467,3,6809.0,129,1137,2.0,54,1,1999.0,1.0,2,0.0,2,9,13,0.4091,8.27,12.75,0.3933,3.0,5.0,0.375,3.0,2.6,2.76,2.55,0.92,0.98,3.0,0.3333,4.0,0.4444,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,14.0,40,282.94,1,1.0,1
17597,71,9378.0,169,1874,3.0,14,4,6088.0,169.0,2,0.0,4,1,0,1.0,0.07,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07,0.0,0.07,0.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6.0,72,451.08,1,1.0,1
9573,14,760.0,329,2207,3.0,66,2,99999.0,0.0,2,0.0,3,157,84,0.6515,137.25,74.75,0.6474,22.0,8.0,0.7333,7.14,10.5,6.24,9.34,0.87,0.89,20.0,0.1274,99.0,0.6306,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,,0,0.0,22,0.3057,0
6290,23,103.0,129,1137,3.0,14,4,6088.0,131.2,2,0.0,2,94,134,0.4123,116.07,152.55,0.4321,24.0,38.0,0.3871,3.92,3.53,4.84,4.01,1.23,1.14,9.0,0.0957,48.0,0.5106,0,0.0,2,0.0213,0.0213,0.0,0.0,2.6,0.0224,0.0224,1,0.0,0,31.0,1480,20129.68,23,0.234,0
6465,22,3357.0,0,1849,1.0,248,0,,8.6,2,0.0,4,13,4,0.7647,17.22,17.02,0.5029,7.0,3.0,0.7,1.86,1.33,2.46,5.67,1.32,4.25,1.0,0.0769,6.0,0.4615,0,0.0,2,0.1538,0.1538,0.0,0.0,0.92,0.0532,0.0532,2,0.0,0,,0,0.0,1,1.0,0
1211,16,1709.0,49,2498,1.0,15,3,2998.0,54.7,2,0.0,1,181,203,0.4714,157.53,125.23,0.5571,35.0,27.0,0.5645,5.17,7.52,4.5,4.64,0.87,0.62,27.0,0.1492,107.0,0.5912,0,0.0,10,0.0552,0.0552,0.0,0.0,5.27,0.0334,0.0334,2,0.0,2,,0,0.0,63,0.1105,0
14267,41,77.0,96,769,1.0,0,0,,96.0,2,96.0,2,119,145,0.4508,434.87,279.42,0.6088,16.0,30.0,0.3478,7.44,4.83,27.18,9.31,3.65,1.93,8.0,0.0672,31.0,0.2605,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,3,0.5126,0
14093,49,4615.0,129,200,3.0,70,0,,0.0,2,0.0,3,32,17,0.6531,85.28,20.32,0.8076,12.0,9.0,0.5714,2.67,1.89,7.11,2.26,2.67,1.2,5.0,0.1563,14.0,0.4375,32,1.0,11,0.3438,1.3438,85.28,1.0,7.67,0.0899,1.0899,4,0.1563,0,27.0,95,249.43,3,0.5938,1
12538,3,3481.0,79,1591,2.0,97,6,3299.0,13.9,2,0.0,1,114,78,0.5938,90.15,65.75,0.5783,25.0,22.0,0.5319,4.56,3.55,3.61,2.99,0.79,0.84,27.0,0.2368,66.0,0.5789,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,27.0,505,565.97,11,0.6754,0
6114,25,12341.0,299,1280,4.0,216,0,,21.0,2,0.0,4,170,92,0.6489,258.15,129.53,0.6659,58.0,33.0,0.6374,2.93,2.79,4.45,3.93,1.52,1.41,8.0,0.0471,90.0,0.5294,170,1.0,165,0.9706,1.9706,258.15,1.0,236.37,0.9156,1.9156,11,0.7529,10,31.0,1182,10541.25,1,,3
7711,7,95.0,129,1601,2.0,2,4,5288.0,196.83,2,0.0,2,606,585,0.5088,876.6,810.83,0.5195,145.0,155.0,0.4833,4.18,3.77,6.05,5.23,1.45,1.39,63.0,0.104,261.0,0.4307,9,0.0149,64,0.1056,0.1205,11.62,0.0133,158.88,0.1812,0.1945,14,60.7778,8,29.0,1280,21067.26,15,0.8795,0
7329,22,5152.0,79,1671,2.0,36,1,2799.0,79.0,2,0.0,2,45,64,0.4128,64.98,48.68,0.5717,11.0,18.0,0.3793,4.09,3.56,5.91,2.7,1.44,0.76,9.0,0.2,21.0,0.4667,45,1.0,33,0.7333,1.7333,64.98,1.0,18.42,0.2834,1.2834,1,0.7333,0,30.0,350,498.22,1,,0
9664,40,1767.0,199,971,3.0,30,2,2599.0,70.55,2,0.0,3,382,281,0.5762,511.02,405.05,0.5578,99.0,86.0,0.5351,3.86,3.27,5.16,4.71,1.34,1.44,42.0,0.1099,180.0,0.4712,2,0.0052,12,0.0314,0.0366,3.63,0.0071,18.58,0.0364,0.0435,5,2.0,11,31.0,851,3708.77,62,0.2932,0
9319,4,6460.0,79,1671,3.0,70,0,,79.0,2,0.0,3,36,26,0.5806,69.33,41.07,0.628,8.0,9.0,0.4706,4.5,2.89,8.67,4.56,1.93,1.58,13.0,0.3611,15.0,0.4167,36,1.0,30,0.8333,1.8333,69.33,1.0,35.63,0.5139,1.5139,3,0.5,0,1.0,45,71.77,6,0.4167,0
8063,17,35.0,169,1628,3.0,97,6,3299.0,0.0,2,0.0,3,16,11,0.5926,24.1,5.98,0.8011,5.0,4.0,0.5556,3.2,2.75,4.82,1.5,1.51,0.54,2.0,0.125,6.0,0.375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,8,0.5,1
14420,111,,169,2072,2.0,134,3,4498.0,169.3,2,0.0,2,445,99,0.818,203.5,62.37,0.7654,377.0,55.0,0.8727,1.18,1.8,0.54,1.13,0.46,0.63,187.0,0.4202,217.0,0.4876,0,0.0,52,0.1169,0.1169,0.0,0.0,23.33,0.1147,0.1147,20,0.0,3,31.0,1442,18637.93,79,0.0562,1
12805,24,1758.0,169,1557,2.0,144,0,,1.0,2,0.0,2,43,60,0.4175,113.78,96.32,0.5416,13.0,29.0,0.3095,3.31,2.07,8.75,3.32,2.65,1.61,9.0,0.2093,21.0,0.4884,0,0.0,7,0.1628,0.1628,0.0,0.0,73.47,0.6457,0.6457,1,0.0,13,8.0,139,2368.75,15,0.2558,1
7476,87,,299,1280,4.0,17,4,6388.0,25.0,2,0.0,5,131,253,0.3411,170.45,205.87,0.4529,57.0,119.0,0.3239,2.3,2.13,2.99,1.73,1.3,0.81,23.0,0.1756,65.0,0.4962,89,0.6794,61,0.4656,1.145,126.25,0.7407,93.03,0.5458,1.2865,6,0.3258,0,31.0,1744,17601.7,36,0.1756,1
13181,4,6482.0,129,1137,3.0,20,4,5388.0,129.7,2,0.0,3,102,88,0.5368,191.8,71.15,0.7294,30.0,20.0,0.6,3.4,4.4,6.39,3.56,1.88,0.81,9.0,0.0882,58.0,0.5686,0,0.0,6,0.0588,0.0588,0.0,0.0,16.53,0.0862,0.0862,2,0.0,7,31.0,1150,18764.38,13,0.6569,0
4818,9,4098.0,129,1353,3.0,27,7,359.0,1.0,2,0.0,3,4,9,0.3077,1.58,4.05,0.2811,2.0,3.0,0.4,2.0,3.0,0.79,1.35,0.4,0.45,1.0,0.25,3.0,0.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,3,0.5,0
7895,16,1932.0,129,1601,4.0,4,1,1299.0,1.0,2,0.0,4,32,59,0.3516,29.3,72.5,0.2878,14.0,14.0,0.5,2.29,4.21,2.09,5.18,0.92,1.23,12.0,0.375,11.0,0.3438,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,357,225.06,7,0.4688,1
4559,12,3722.0,99,1590,2.0,33,2,1499.0,1.0,2,0.0,2,3,10,0.2308,3.33,5.53,0.3759,2.0,4.0,0.3333,1.5,2.5,1.67,1.38,1.11,0.55,0.0,0.0,2.0,0.6667,3,1.0,0,0.0,1.0,3.33,1.0,0.0,0.0,1.0,0,,0,,0,0.0,1,,0
18932,5,5365.0,129,1137,3.0,295,26,999.0,1.3,2,0.0,3,19,9,0.6786,32.38,66.98,0.3259,9.0,3.0,0.75,2.11,3.0,3.6,22.33,1.7,7.44,0.0,0.0,7.0,0.3684,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,,0,0.0,3,0.5789,0
11245,7,4596.0,79,1671,3.0,60,6,1299.0,79.0,2,0.0,3,3,3,0.5,0.62,7.17,0.0792,3.0,3.0,0.5,1.0,1.0,0.21,2.39,0.21,2.39,2.0,0.6667,1.0,0.3333,0,0.0,1,0.3333,0.3333,0.0,0.0,0.3,0.4865,0.4865,2,0.0,0,19.0,421,1149.91,3,0.3333,0
7749,33,1425.0,99,1590,2.0,90,2,1799.0,1.0,2,0.0,2,1,7,0.125,0.97,7.02,0.1211,1.0,4.0,0.2,1.0,1.75,0.97,1.75,0.97,1.0,0.0,0.0,1.0,1.0,0,0.0,1,1.0,1.0,0.0,0.0,0.97,1.0,1.0,1,0.0,0,27.0,971,884.34,1,1.0,0
14246,7,2199.0,169,2072,3.0,1,0,,10.1,2,0.0,3,8,1,0.8889,6.55,0.93,0.8753,5.0,1.0,0.8333,1.6,1.0,1.31,0.93,0.82,0.93,1.0,0.125,3.0,0.375,1,0.125,0,0.0,0.125,0.28,0.0433,0.0,0.0,0.0433,0,,1,,0,0.0,6,0.25,10
15362,19,3571.0,129,1557,2.0,40,9,1099.0,167.04,2,0.0,2,73,26,0.7374,633.87,109.75,0.8524,10.0,10.0,0.5,7.3,2.6,63.39,10.98,8.68,4.22,3.0,0.0411,15.0,0.2055,0,0.0,46,0.6301,0.6301,0.0,0.0,322.95,0.5095,0.5095,3,0.0,6,12.0,144,73.03,5,0.7671,3
9360,81,,129,1353,4.0,2,4,5288.0,1.0,2,0.0,4,39,47,0.4535,31.73,91.27,0.258,16.0,23.0,0.4103,2.44,2.04,1.98,3.97,0.81,1.94,8.0,0.2051,24.0,0.6154,39,1.0,23,0.5897,1.5897,31.73,1.0,20.97,0.6607,1.6607,2,0.4359,0,31.0,370,307.07,1,,1
19897,2,2225.0,129,1137,3.0,4,1,1299.0,129.0,2,0.0,3,40,15,0.7273,58.02,16.38,0.7798,18.0,9.0,0.6667,2.22,1.67,3.22,1.82,1.45,1.09,0.0,0.0,23.0,0.575,8,0.2,10,0.25,0.45,24.62,0.4243,27.87,0.4803,0.9046,4,0.625,0,1.0,1,2.57,16,0.1,0
11501,70,17209.0,69,961,1.0,206,2,990.0,79.1,2,0.0,1,26,42,0.3824,51.05,57.05,0.4722,13.0,24.0,0.3514,2.0,1.75,3.93,2.38,1.96,1.36,2.0,0.0769,15.0,0.5769,0,0.0,11,0.4231,0.4231,0.0,0.0,42.2,0.8266,0.8266,3,0.0,0,31.0,706,1229.74,9,0.3846,0
5675,21,163.0,129,1353,3.0,29,3,1798.0,129.0,2,0.0,3,10,11,0.4762,9.02,10.07,0.4725,6.0,9.0,0.4,1.67,1.22,1.5,1.12,0.9,0.92,1.0,0.1,7.0,0.7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,26.0,246,754.04,5,0.3,0
15373,23,8058.0,129,1353,3.0,115,2,1299.0,1.0,2,0.0,3,60,62,0.4918,93.02,295.58,0.2394,11.0,15.0,0.4231,5.45,4.13,8.46,19.71,1.55,4.77,10.0,0.1667,32.0,0.5333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,6,0.8833,1
3461,29,181.0,129,1137,1.0,52,5,690.0,129.6,2,0.0,1,86,137,0.3857,86.22,85.65,0.5016,27.0,31.0,0.4655,3.19,4.42,3.19,2.76,1.0,0.63,13.0,0.1512,47.0,0.5465,0,0.0,20,0.2326,0.2326,0.0,0.0,10.08,0.117,0.117,4,0.0,6,31.0,1700,8806.1,36,0.3256,2
4319,40,2652.0,129,200,3.0,272,35,300.0,0.0,2,0.0,3,9,5,0.6429,27.98,11.22,0.7139,4.0,3.0,0.5714,2.25,1.67,7.0,3.74,3.11,2.24,1.0,0.1111,5.0,0.5556,0,0.0,5,0.5556,0.5556,0.0,0.0,26.1,0.9327,0.9327,2,0.0,0,,0,0.0,1,1.0,3
14098,7,6464.0,9,1862,1.0,2,4,5288.0,9.0,2,0.0,1,36,14,0.72,58.6,55.65,0.5129,12.0,8.0,0.6,3.0,1.75,4.88,6.96,1.63,3.98,3.0,0.0833,19.0,0.5278,0,0.0,14,0.3889,0.3889,0.0,0.0,14.22,0.2426,0.2426,2,0.0,5,14.0,374,100.62,7,0.7222,0
