SERV_ID,SCORE_1300,SCORE_1301,SCORE_1005,SCORE_1202,SCORE_1200,SCORE_1419,SCORE_1000,SCORE_1101,SCORE_1006,SCORE_1100,SCORE_1105,SCORE_1411,SCORE_1303,SCORE_1011,SCORE_1014,SCORE_1103,SCORE_1201,SCORE_1102,SCORE_1302,SCORE_1012,SCORE_1004,SCORE_1418,SCORE_1002,SCORE_1010,SCORE_1007,SCORE_1407,SCORE_1003,SCORE_1009,SCORE_1400,SCORE_1408
83120,83.64,50.69,64.95,98.25,84.82,87.24,18.37,57.34,80.67,76.27,17.83,88.06,62.43,73.75,0.0,35.06,0.19,8.76,,4.08,,,,,,22.27,,,,
28672,33.95,29.02,27.1,24.33,35.77,35.38,11.61,5.87,42.08,17.57,44.35,51.34,0.17,38.73,34.32,25.6,,,,,,,,,,,,,,
52751,34.47,60.03,71.49,82.29,95.5,83.09,43.7,81.87,84.11,58.0,53.0,47.12,62.96,11.9,73.08,12.91,15.39,61.72,41.69,9.18,9.16,13.36,0.37,,,,,,,
66115,70.34,33.36,1.43,2.39,12.61,31.36,0.0,15.65,3.95,0.3,52.81,20.7,,68.79,18.59,5.88,,0.0,,,,,,,,,,,,
20808,53.36,17.15,4.45,96.95,33.42,80.27,41.55,34.17,32.85,3.86,9.36,57.76,94.54,,,,17.56,0.0,,89.41,0.35,3.13,99.99,,,85.56,,,,
142326,17.7,21.82,17.37,33.2,30.22,17.72,54.48,23.28,14.94,36.86,21.35,34.48,10.68,3.42,,1.39,9.69,,,,,,,,,27.04,,,,
78333,11.59,13.54,13.3,58.91,36.16,44.22,11.43,7.88,37.01,13.62,18.84,40.68,3.69,7.58,,3.35,0.53,,,,,,,,,,,,,
56769,96.99,98.99,93.29,88.24,98.97,77.88,97.95,95.76,99.99,93.34,99.33,98.12,43.92,95.08,99.42,33.33,81.04,1.72,12.24,,,,,,,,,,,
16289,63.69,60.19,98.03,56.69,41.93,63.12,13.8,12.63,61.3,7.04,3.97,23.3,3.06,1.38,0.15,45.79,0.0,,,,37.83,,,,,,,,,
185174,46.63,84.8,62.12,54.7,57.92,72.85,13.11,79.07,18.47,45.04,0.8,76.87,21.79,,24.59,0.17,28.06,,21.87,,31.13,,,7.37,12.89,52.53,,,,
16049,35.87,20.91,27.12,22.72,23.53,31.97,0.0,14.74,12.04,9.08,54.33,62.25,0.18,0.37,41.94,1.19,,,0.18,,,3.8,,,,,,,,
54835,24.93,12.25,35.31,9.82,25.95,31.58,,16.56,10.01,1.42,0.35,36.77,0.19,0.53,,9.32,0.0,0.84,,,,0.7,,,,,,,,
93642,44.12,89.96,38.96,96.65,68.69,99.76,47.69,55.15,84.43,55.73,41.27,86.54,94.37,,,,0.17,,0.0,,,0.55,0.0,,,31.86,,,,
27301,62.67,85.16,79.91,89.07,88.11,94.49,69.93,94.02,64.38,47.71,77.44,84.61,85.46,57.34,1.09,30.65,1.64,7.89,,,63.11,,,,41.89,,,,,
8120,16.29,19.57,20.49,78.51,54.15,71.23,17.22,31.24,25.39,29.01,4.31,14.52,34.09,5.45,38.14,11.53,9.05,,40.17,,,,,,,,,,,
16334,43.71,21.48,2.39,15.65,16.83,51.14,0.0,3.56,3.93,,83.78,32.67,0.59,14.8,,1.22,,,,,,,,,,,,,,
57978,18.18,31.0,20.89,34.63,1.62,1.64,0.0,16.22,2.8,18.0,23.69,2.92,2.86,0.0,,0.17,,20.44,,,,,,,,,,,,
64063,75.45,78.97,48.95,81.36,67.47,81.37,0.0,5.65,27.84,51.75,0.0,90.79,2.36,40.9,,5.06,,0.15,,1.0,,,,,,,,,,
1645,66.56,26.83,90.46,5.74,24.34,66.89,86.65,2.9,24.56,11.37,,2.91,50.19,2.01,37.97,22.2,0.33,,,,1.82,,,,,,18.58,,,
30595,62.13,71.2,97.06,57.0,66.87,52.61,16.33,45.04,44.08,55.32,81.01,30.87,12.53,1.51,33.21,13.25,0.16,4.34,2.88,4.79,,,0.0,0.16,97.54,,,,,
101456,67.25,76.4,80.69,46.09,47.73,56.6,67.87,30.7,19.5,12.87,12.41,5.8,3.7,62.03,20.52,13.46,3.03,,0.16,0.15,,,,,,,0.0,,,
16667,53.42,77.12,21.82,24.47,39.84,61.29,20.12,1.02,17.52,1.22,0.98,,26.44,70.76,2.8,16.21,,65.22,0.0,,,,,,,,,,,
99430,36.67,14.17,3.58,14.66,3.84,23.23,,40.6,2.02,0.82,12.39,,8.63,0.39,54.8,0.59,,,,,,,,,,,,,,
15620,84.73,19.56,68.49,29.11,24.06,26.98,14.19,3.23,11.8,11.09,4.96,71.59,9.4,15.97,15.39,7.8,1.53,,,,,,,,,,,,,
88450,9.54,26.89,35.96,47.98,51.44,87.7,6.0,9.58,2.79,28.42,0.0,42.56,,8.9,54.8,6.66,0.0,,0.3,,,,,,,,,,,
10137,85.03,88.73,99.82,81.38,62.1,73.82,48.02,55.64,86.07,30.9,18.9,58.76,0.17,64.33,1.09,48.34,,,,,,,,,,,,,,
63598,26.73,43.28,21.69,95.82,49.19,89.8,3.63,33.71,56.0,19.81,31.17,55.22,6.47,,,,0.0,8.74,,,46.7,,,,72.7,37.02,,,,
41534,84.31,32.49,62.87,37.87,77.99,70.9,80.32,74.88,31.71,46.26,2.96,62.62,0.0,61.57,,0.15,0.82,,,,0.0,,,74.13,,,,,,
23867,1.3,9.03,0.56,14.94,4.21,16.15,5.22,9.5,11.61,8.4,9.58,1.48,2.85,0.0,,8.93,0.98,0.15,,,55.19,,,,,,,,,
39373,15.11,19.91,18.13,30.71,42.61,94.9,0.0,1.97,37.24,1.69,,0.0,0.0,0.0,48.99,0.17,,,,,,,,,,,,,,
41343,25.98,88.55,69.61,51.56,81.45,49.88,6.18,30.11,71.24,50.69,9.36,50.58,12.38,66.34,41.01,43.61,9.05,,2.74,,,,,,,,,,,
141590,53.11,58.78,46.51,58.98,81.72,61.26,8.41,23.93,76.14,8.63,0.82,4.63,3.22,2.87,64.96,3.57,0.0,1.62,,,,,,,7.52,,4.0,,,
130781,34.61,79.69,33.41,40.81,30.82,32.68,48.76,20.26,51.12,15.29,22.31,41.0,10.69,38.21,22.36,3.57,0.35,21.56,,,,,,,,,9.32,,,
29582,84.03,51.2,83.75,97.12,76.14,82.62,79.31,54.34,97.48,66.04,7.26,93.45,96.63,22.33,,49.68,20.72,0.0,,99.99,0.55,,97.99,,3.56,10.31,,,,
34800,37.66,38.52,39.32,41.43,47.34,30.92,10.29,28.98,97.91,31.74,2.4,14.91,3.91,73.08,0.22,0.16,3.13,,,,,,,,,,,,,
31031,85.02,89.19,84.57,66.41,85.56,85.58,14.7,38.36,81.19,33.96,79.94,95.18,14.6,52.35,92.83,37.14,0.0,,2.65,,52.24,,,,,,,,,
39736,93.96,91.25,96.43,99.24,99.97,99.8,85.19,72.49,97.15,98.88,98.23,97.49,91.93,46.84,99.83,18.69,54.33,9.67,21.63,39.36,,,10.12,7.65,0.87,,1.06,,,
27355,92.19,99.96,74.52,88.19,55.91,73.47,62.25,80.61,80.82,89.01,29.85,33.55,60.71,1.24,18.08,25.11,99.84,40.1,1.98,,,,0.33,,3.49,,,,,
60724,41.65,60.9,20.04,60.25,57.89,48.01,,85.65,24.86,22.45,2.64,69.73,1.34,15.7,,2.99,,,,85.58,,,,,,,,,,
91309,21.31,22.34,5.38,47.79,17.77,41.6,1.85,76.6,37.0,9.24,0.0,37.1,1.09,,,,0.0,0.0,,,,,,,,8.97,,,,
44049,44.8,46.36,64.8,40.31,45.39,85.09,11.68,40.92,38.01,17.45,0.18,69.74,23.63,0.92,,12.84,0.18,,,99.99,16.93,,,,,,,,,
85815,64.94,47.23,37.03,54.48,47.97,50.75,1.93,8.25,80.97,4.18,12.93,32.54,0.2,29.78,,3.64,1.92,,,,,,,,,,,,,
171287,96.84,66.88,99.43,89.78,90.65,56.93,60.28,87.58,87.55,77.17,75.69,93.25,29.04,11.6,65.86,6.86,28.33,7.88,11.91,,51.75,0.65,,,,,39.67,,,
10431,26.72,38.09,24.87,79.32,44.67,94.57,7.82,0.48,65.38,40.63,18.07,,,1.93,,47.9,0.3,,,,,,,,,,,,,
43375,90.09,99.99,88.11,94.9,94.13,95.43,67.13,57.5,84.85,65.66,98.89,95.67,52.89,10.31,1.2,33.83,93.92,26.17,0.65,,,,,,,,,,,
366378,1.02,11.01,21.67,39.75,24.57,48.38,16.39,10.59,20.49,7.26,28.94,16.64,34.04,,,,,,7.75,,,,,,,0.35,,,,
92574,52.95,33.14,14.38,49.36,10.33,28.69,0.0,48.81,0.19,13.14,6.16,33.11,1.64,0.45,7.39,19.31,3.03,,,12.06,,,,,,,,,,
51497,34.55,63.6,24.88,52.85,52.21,49.21,0.97,4.66,17.7,27.92,56.2,13.67,7.4,0.3,2.77,3.03,33.0,0.0,,,,,,,,,,,,
202810,89.48,83.73,65.93,95.35,84.04,28.64,39.19,91.51,20.67,98.76,71.02,36.72,97.69,,63.28,,54.89,,98.72,33.27,,,,,,98.04,,,,
55835,35.44,85.95,82.56,92.74,47.9,50.19,13.54,76.27,41.48,67.15,86.22,51.23,18.55,3.08,,49.06,11.71,,0.87,54.01,4.23,,,,,,,,,
14553,28.13,64.39,66.5,55.98,62.32,51.29,75.75,73.32,44.31,65.57,30.0,31.18,12.47,14.28,2.86,23.97,3.65,,,,2.21,,0.58,,,,,,,
115973,88.25,92.9,99.78,96.52,97.5,72.79,99.56,96.38,57.03,91.44,99.99,96.73,61.8,28.17,97.57,27.85,99.61,8.94,27.66,10.14,4.18,,1.06,,,,1.35,,,
35614,66.81,67.85,77.44,96.06,81.73,85.43,60.02,87.68,82.01,82.17,54.31,24.54,82.05,35.03,0.59,18.36,0.41,,0.97,,21.92,,,,,,,,,
98476,17.67,24.44,30.4,42.91,18.87,50.92,11.3,47.99,11.93,35.43,37.05,44.22,8.63,2.0,,1.22,0.97,0.6,,,73.97,,,,,6.01,,,,
166381,5.99,33.43,4.61,74.36,37.22,94.29,66.29,34.81,95.36,2.13,42.72,29.13,21.41,,,,,,,99.95,57.93,,,,,99.95,,,,
70212,71.35,66.92,86.1,69.95,69.47,67.49,95.08,70.46,52.3,64.35,20.08,85.18,8.72,58.06,71.83,28.58,3.13,1.06,29.37,22.01,9.55,,,,,,,,,
74315,49.03,87.62,86.23,90.45,92.14,61.35,98.17,96.14,75.4,86.98,47.17,73.17,4.96,29.78,1.61,27.24,99.99,,4.5,,9.7,0.33,,,,,,,,
60525,3.46,14.14,9.36,23.71,28.19,16.97,39.46,9.14,85.98,6.86,30.95,9.67,15.27,0.87,,2.77,,,,,,,,0.15,,,,,,
142941,73.84,45.42,53.94,91.52,62.96,53.79,21.13,97.31,65.27,69.86,9.24,29.81,61.33,4.52,0.4,22.8,7.24,0.3,,0.15,,,,,0.2,,0.15,,,
142582,22.8,66.53,18.91,71.37,29.71,41.62,36.87,5.55,18.93,71.43,0.87,50.15,23.98,,,,3.58,2.71,0.0,2.0,0.0,,,,,72.5,,,,
181712,95.16,81.54,100.0,97.85,99.99,95.73,99.99,92.69,75.45,90.11,99.99,95.58,58.49,98.82,47.73,63.86,35.12,11.09,1.35,6.85,23.32,,17.31,,,,18.22,,,
23069,34.22,29.17,46.22,95.22,41.09,96.6,11.39,70.39,62.86,61.05,0.74,50.15,73.37,,,,,0.0,,7.91,62.93,,,2.33,,90.17,,,,
21421,89.24,79.52,99.7,99.46,76.52,70.55,74.77,99.99,95.89,83.37,74.77,99.28,15.27,89.01,,9.92,23.32,0.98,,0.53,1.72,,,2.32,,,,,2.29,
3369,39.16,54.1,83.53,60.49,50.92,55.22,16.76,50.5,60.96,39.83,40.4,32.25,66.87,12.46,15.43,3.03,0.22,,2.88,3.69,32.43,,5.65,,,,,,,
45678,99.31,36.05,69.94,72.4,67.14,53.96,24.95,24.03,68.01,43.49,24.09,23.09,53.86,1.38,0.65,5.06,13.35,2.82,,,,,,,0.44,,,0.0,,
408206,27.26,3.4,1.3,84.01,45.91,93.14,0.0,55.83,35.82,8.3,0.0,80.45,17.38,,,,,,,4.24,,,,,,26.73,,,,
11980,10.48,17.19,49.51,5.88,3.35,10.12,3.59,0.0,3.42,1.09,9.83,9.11,21.78,0.0,15.24,0.53,,,,,,,,,,,,,,
114903,22.0,62.88,64.21,47.38,30.97,69.11,27.62,55.28,2.69,7.24,95.86,34.29,45.54,,87.79,5.63,37.24,2.63,44.45,,,,,,,0.0,,,,
218697,93.27,79.68,99.84,96.45,94.91,82.02,98.46,87.76,65.36,99.25,67.95,94.98,73.71,2.71,99.99,45.69,52.81,4.01,49.38,,1.87,,,,,,91.45,,,
28181,48.47,14.99,16.75,20.95,8.8,38.94,51.56,5.25,6.83,15.76,66.49,24.59,19.43,8.32,,2.34,16.71,,,99.99,,,67.18,,,,,,,
85194,71.56,79.19,96.19,89.81,95.57,80.99,52.62,46.54,87.57,38.68,54.02,99.89,80.26,25.3,3.29,49.46,0.7,10.14,17.09,2.28,,,,,,,,,,
76051,36.19,35.99,78.23,76.95,79.71,60.02,34.08,81.28,86.7,85.72,51.66,89.01,24.12,1.62,,46.88,,,,,,,,,,,,,,
80005,17.47,20.21,13.85,12.62,3.01,10.15,0.0,1.42,0.0,2.6,0.82,58.51,1.56,6.98,,0.15,,0.35,,,,,,,,,,,,
65144,81.51,53.97,52.06,57.68,63.64,48.37,36.28,45.33,33.75,35.83,59.38,44.9,86.37,23.99,2.55,7.39,12.58,18.25,,14.06,,,,,,,,,,
38101,3.24,1.97,20.87,0.41,1.02,17.31,1.81,0.19,0.17,0.0,21.82,,,3.17,,0.17,0.0,,,,,,,,,,,,,
16582,91.4,71.62,99.14,52.6,50.08,56.12,99.86,32.78,60.13,47.73,62.04,88.14,7.07,39.02,28.12,21.14,12.04,0.0,4.94,0.89,8.35,,0.3,1.99,,,,,,
57377,51.92,63.52,43.8,62.93,7.75,19.67,7.0,23.95,13.94,50.87,1.28,,2.63,14.07,,0.15,18.95,89.99,,,,,,,,,,,,
57726,19.15,0.56,9.76,0.75,0.37,0.68,19.15,22.63,0.6,4.2,1.18,0.0,2.71,1.47,6.88,0.59,,,,,,,2.35,,,,,,,
45522,74.84,52.32,81.35,46.42,21.27,28.41,74.49,20.3,37.82,26.58,81.7,54.6,8.51,0.65,,15.45,3.24,98.08,,,,,,,,,,,,
30582,76.96,76.92,67.11,95.16,70.48,52.07,24.08,57.63,55.03,77.3,86.59,53.15,74.4,54.57,30.76,7.8,0.0,15.18,,,,,,,,0.0,,,,
73769,6.87,32.4,29.24,76.16,37.91,74.67,1.83,29.91,37.88,37.92,17.09,34.51,25.11,40.83,,31.29,,,,,93.67,,,,,,,,,
273867,5.58,21.98,21.09,35.48,9.73,32.8,0.0,14.64,13.41,6.72,64.37,39.13,,,,,0.0,,,,,,,,,19.44,,,,
257946,87.18,58.15,96.07,73.2,63.77,43.32,83.54,97.73,64.57,92.74,95.81,16.23,3.31,2.43,1.11,3.32,0.2,23.89,0.0,0.35,,,,,,,7.58,,,
412899,32.94,49.29,70.13,74.34,39.03,36.99,91.66,50.78,11.87,42.0,2.44,74.72,81.82,,72.51,,7.34,,0.35,2.15,13.99,,,,,0.17,,,,
25035,90.6,77.06,90.65,92.08,98.11,82.59,45.65,72.13,72.69,59.76,87.08,96.99,20.23,70.88,2.74,29.27,,,,20.95,,,,,,,,,,
202006,99.85,98.55,98.03,99.99,99.99,93.2,81.65,99.99,99.96,99.99,99.91,72.75,96.19,19.55,3.27,3.57,95.58,42.92,,,3.49,,,,,,15.83,0.6,,
14636,60.0,57.41,87.87,47.77,66.79,79.74,99.99,16.25,62.63,20.87,16.04,50.49,11.32,12.33,57.85,25.11,5.79,0.75,,20.77,0.77,,,,,,,,,
30570,54.33,72.42,46.27,56.97,36.38,48.38,82.36,60.33,23.63,37.94,43.89,64.23,20.73,44.63,9.94,13.76,81.41,0.15,,,,,,,,,,,,
207172,99.23,99.99,87.08,82.18,88.94,64.16,77.72,99.88,83.18,98.93,83.0,92.29,81.28,3.68,99.98,24.2,99.99,22.9,99.91,,5.38,,,,,,3.72,,,
58392,98.87,90.45,99.97,99.8,75.55,80.78,94.41,60.99,63.91,81.21,47.32,99.92,90.61,66.01,61.47,70.03,7.49,,26.93,,,,,,,,55.52,,,
247686,44.58,59.6,33.29,66.36,40.57,78.59,49.34,63.16,47.41,79.59,65.77,59.99,19.5,21.2,17.77,19.0,44.95,,,23.15,,,,,,,0.0,,,
35542,25.05,86.78,28.17,21.02,12.33,36.81,1.91,8.6,6.38,1.22,55.65,8.7,0.87,32.53,,2.77,,,,,11.99,,,,,,38.38,,,
12428,11.01,15.71,15.12,64.04,24.19,70.28,86.38,48.71,29.52,23.75,16.52,90.6,45.6,1.22,8.58,,,,,,,,,,,84.53,,,,
37110,64.88,70.44,73.45,68.4,77.59,45.9,17.0,32.77,24.31,95.55,40.04,24.92,38.29,24.04,0.65,5.01,96.3,,,,,,,,,,,,,
74985,36.62,21.8,65.16,30.58,86.89,41.77,62.64,5.14,20.96,24.81,1.79,4.43,22.49,1.51,0.67,21.41,0.6,1.85,,,,,,,,,,,,
35026,2.51,3.79,23.03,3.1,9.84,34.16,0.19,12.27,0.61,0.2,4.26,5.5,7.69,,,,,,,,,,,,,1.64,,,,
49915,86.19,83.66,12.48,20.63,24.16,30.94,7.61,17.43,14.24,74.89,21.9,20.2,5.29,4.31,,5.29,64.8,4.88,7.49,,,0.97,,,,,,,,
42704,24.33,98.99,26.32,87.0,87.57,97.7,18.01,17.43,57.84,20.05,83.45,18.73,3.65,89.75,0.4,3.57,82.62,0.3,,,29.6,,,,,,,,,
56842,46.01,32.26,36.76,1.23,8.21,13.53,0.0,1.61,0.3,1.64,0.0,16.25,,0.17,,0.17,,,,,,,,,,,,,,
63380,61.64,39.73,15.21,62.31,18.83,55.12,10.54,33.9,16.37,13.39,0.0,0.0,8.15,8.99,4.11,0.15,0.0,,0.81,,3.42,,0.53,,,,,,,
43845,83.3,99.89,77.41,67.99,84.06,70.37,26.08,76.39,40.39,87.15,97.34,19.53,39.1,53.47,67.31,4.67,18.23,2.48,11.42,,1.99,,0.53,,80.26,,,,,
48674,59.42,64.69,40.7,91.83,64.94,75.5,58.96,50.0,75.96,66.91,24.43,47.05,15.36,7.08,9.9,6.09,64.89,,,,1.83,,,,,,,,,
29447,14.62,54.4,48.82,70.82,86.92,96.15,33.1,10.36,74.62,5.71,35.18,40.07,8.84,49.31,,0.15,0.0,9.49,,,,,,,,,,,,
115446,21.66,73.94,52.59,91.14,98.93,78.04,98.75,87.48,21.7,66.5,67.17,70.78,88.96,,,0.59,0.0,7.13,9.13,99.99,,,,,,80.02,,,,
83679,47.99,85.6,82.12,92.07,65.62,75.03,19.65,71.35,51.8,60.75,63.13,95.99,0.45,18.45,1.87,4.14,,83.65,0.18,96.51,,,,99.99,,1.62,,,,
40156,52.88,33.88,52.18,43.89,31.62,73.92,19.88,49.38,54.41,53.36,0.15,0.0,,50.76,0.56,1.6,,,,,,,,,,,,,,
77857,19.65,10.29,8.72,64.23,14.61,74.96,16.11,8.33,11.15,11.3,7.65,37.03,38.28,,,,25.29,,0.35,49.59,,,,,,20.01,,,,
45353,80.28,69.94,93.96,84.59,67.72,51.24,45.39,67.48,90.9,75.08,12.0,54.51,70.44,74.93,42.18,40.86,11.93,10.74,0.5,,,,,,95.55,,,,,
43678,30.03,36.11,24.81,42.03,19.11,42.49,31.26,67.34,17.73,25.09,9.56,23.52,5.1,23.41,3.71,3.57,39.71,0.0,1.95,5.96,,4.14,4.96,,,,,,,
31823,28.14,46.06,30.79,22.82,24.49,58.2,2.4,13.44,22.75,16.09,0.15,10.83,0.41,1.56,0.0,1.56,,,0.33,0.94,,,,,,,,,,
55550,12.56,3.05,14.33,13.72,13.32,20.02,,3.1,0.45,19.96,33.66,21.25,0.0,8.69,,0.53,,,,,,,,,,,,,,
58503,34.78,32.03,15.81,39.71,46.65,31.29,97.09,83.24,99.99,20.44,5.45,54.49,7.39,1.38,3.22,4.33,0.55,,,,,,,,,,,,,
171002,9.9,87.84,22.42,57.55,38.39,35.21,51.2,22.1,89.18,28.45,47.02,35.66,82.34,,42.91,22.78,1.59,,0.0,,,,,,,5.39,,,,
50116,84.82,50.47,73.25,97.34,98.82,78.82,98.66,34.48,98.6,26.91,38.56,19.33,4.15,76.67,7.1,6.09,8.64,0.0,16.43,,97.09,,,,,,,,,
195155,23.19,21.61,23.94,33.06,23.16,11.62,68.02,75.63,82.62,19.99,0.37,29.15,15.15,,0.4,28.73,,0.0,,,,,,,,61.85,,,,
98782,7.16,32.29,31.62,33.1,52.66,47.27,0.41,0.41,4.63,13.03,8.07,84.64,,0.39,1.54,4.98,,,,0.0,,,,,,,,,,
100518,50.63,50.43,95.29,83.98,86.56,70.95,99.99,88.26,99.99,90.47,33.71,32.26,99.89,8.17,18.98,3.03,1.3,5.26,,,25.95,1.18,,6.2,,21.09,,7.16,,
105098,98.51,80.23,94.88,56.62,51.83,50.55,92.69,99.78,22.78,96.19,88.63,62.04,17.92,,,23.09,2.87,0.0,0.0,73.84,,,,,,,0.17,,,
78560,19.72,19.98,93.03,70.45,69.6,63.13,47.55,61.63,28.03,44.03,54.93,99.23,69.19,26.16,98.39,62.28,28.7,,,,22.04,,,,,,,,,
21806,38.66,76.31,66.5,77.15,41.41,51.45,63.83,10.4,65.86,57.58,6.76,26.77,60.91,9.69,7.67,11.79,18.9,,,,,,,,,,,,,
152104,14.27,23.39,33.92,38.57,35.24,23.14,26.73,12.92,26.38,26.84,15.11,14.13,2.85,2.86,0.2,3.32,3.05,17.83,,,20.43,,,,,,0.33,,,
9489,14.28,53.91,41.93,45.63,77.02,31.81,63.58,20.41,69.34,32.56,47.09,82.02,4.07,15.43,13.65,2.92,,,,,,,38.44,,,,,,,
64968,24.79,21.23,28.02,31.23,39.1,27.98,14.83,8.78,21.42,26.27,65.6,10.6,16.88,5.08,1.67,7.36,3.4,0.0,2.65,,,13.61,,,,,,,,
56576,35.54,38.92,46.82,39.97,57.37,39.55,8.3,42.5,22.57,17.8,26.03,65.4,4.06,2.4,1.25,5.64,,,0.0,,,,,,,,,,,
14410,71.43,36.33,95.2,69.37,58.21,53.57,28.62,71.59,54.14,71.97,52.68,40.75,63.21,28.82,15.94,38.43,13.97,9.3,3.33,3.45,28.04,6.49,,,,,,,,
46573,41.69,8.79,15.34,34.12,66.38,29.31,28.88,58.29,21.72,13.67,17.71,34.51,40.84,44.24,0.4,46.69,,3.39,10.27,,,,,,,,,,,
28821,87.53,47.7,96.05,77.31,82.74,80.08,82.13,47.82,99.82,52.92,83.74,91.75,89.45,1.18,0.4,39.04,2.46,45.72,,0.17,,,,,,,,,,
63362,27.33,43.27,20.97,79.99,29.67,46.66,28.96,21.06,60.1,40.03,6.24,91.94,18.16,4.52,0.88,6.09,0.9,2.56,,1.74,,,0.3,,,,,,,
130077,35.87,38.51,44.61,62.93,27.9,30.75,2.29,43.43,13.12,19.26,0.0,19.56,2.35,,,1.72,,,,4.21,0.0,,,,,1.93,,,,
70120,77.48,98.55,79.74,95.62,37.86,64.38,99.47,62.92,62.22,88.89,78.86,71.78,54.24,10.12,33.06,3.57,37.49,,98.58,,0.0,,54.67,,,,,,,
114397,62.0,25.4,12.94,53.23,5.06,5.84,33.28,14.7,5.13,32.79,1.73,24.1,31.1,0.0,,,0.78,1.04,,24.81,,,,,,37.55,,0.0,,
30980,93.76,51.62,44.22,72.39,66.51,86.03,54.08,75.96,89.82,33.84,1.22,92.19,1.22,0.16,3.51,6.06,1.61,,0.33,0.17,,,0.0,,,,,,,
20483,63.13,49.65,69.12,58.77,45.06,68.07,5.03,25.62,17.95,60.53,0.84,49.63,83.28,79.04,22.12,5.32,,,,,,3.08,,,,,,,,
79087,72.92,84.27,85.35,74.93,72.45,62.98,99.96,53.0,48.94,74.8,74.71,96.0,18.55,6.26,91.74,64.09,18.06,17.66,0.0,,4.54,,,,,,12.09,,,
62416,60.19,34.52,21.28,35.83,23.18,54.42,19.6,11.43,39.51,16.58,11.25,0.2,0.65,15.18,50.24,9.56,0.15,,,,,2.17,,,,,,,,
160523,67.24,85.76,89.39,95.05,96.4,95.8,36.33,29.73,87.88,42.46,3.97,72.49,93.3,99.7,2.51,27.87,41.08,,12.13,,1.46,14.53,17.62,,94.98,,0.15,,,
86811,22.45,35.47,31.13,35.94,21.91,35.65,25.39,25.88,44.44,35.73,26.0,50.18,17.17,0.7,5.31,37.01,36.8,12.42,5.67,3.65,,,2.13,,,,,,,
73983,14.35,31.14,70.83,56.89,77.9,76.38,93.63,68.05,99.95,13.95,76.75,67.72,8.45,,90.6,2.0,,1.54,,84.56,,,,,,7.8,,,,
1424,34.46,17.06,30.0,55.4,37.67,31.56,99.51,12.11,97.56,23.06,4.95,12.67,28.86,1.3,,25.62,0.0,,,,23.8,,0.0,,,,,,,
56260,40.31,53.06,36.98,35.5,19.99,47.3,1.85,42.21,17.0,9.47,49.48,62.59,6.46,14.45,,0.77,0.39,,,,,,,,,,,,,
83677,2.3,2.5,4.36,6.54,0.87,4.91,2.96,0.0,0.17,9.95,0.6,0.35,9.54,0.0,,0.17,,,,,,,,,,,,,,
20556,93.98,81.12,90.75,81.2,84.14,73.12,61.81,59.84,81.95,59.69,43.45,84.16,54.98,22.06,38.85,53.73,19.72,8.86,1.95,,,,24.13,,,,,,,
155491,25.31,36.73,34.33,70.81,27.36,56.51,42.43,34.13,43.09,58.44,22.76,58.01,72.86,,0.0,0.16,2.33,,2.06,56.19,54.79,0.59,,,0.7,9.79,3.21,,,
70748,21.39,18.35,41.67,41.76,22.42,34.0,1.91,9.71,38.81,18.73,11.45,8.07,6.75,18.78,6.51,10.66,4.54,0.0,,,26.83,,0.22,,,,,,,
40544,72.77,65.59,99.61,73.82,63.71,57.81,75.05,65.55,71.38,71.23,25.4,61.56,99.48,88.19,31.38,38.31,1.68,6.7,1.17,89.51,0.4,,,,,,29.41,,,
11773,34.78,37.35,74.19,85.75,91.97,95.42,14.06,15.95,88.59,60.64,46.24,10.29,6.8,1.38,,7.35,1.68,,,,53.38,,96.57,,,,,,,
25489,17.74,18.41,27.64,32.26,31.84,50.58,2.51,32.5,22.42,20.02,1.14,21.81,2.51,11.99,,3.32,0.0,,,,,,,0.6,,,,,,
114376,75.11,62.63,88.65,93.94,34.01,57.28,37.48,37.01,61.64,69.81,9.08,10.71,60.66,0.82,87.47,23.01,99.99,8.58,21.17,,,,,,,,99.99,,,
38814,30.48,4.79,2.84,30.32,17.16,56.07,2.62,18.4,15.63,10.13,18.54,79.1,15.7,,4.03,,1.2,,,34.53,,,54.35,,,4.28,,,,
42287,45.95,86.01,33.33,84.49,76.78,42.6,14.93,89.63,90.78,33.63,19.83,26.56,74.51,4.84,23.25,7.94,3.37,4.83,,,,,,,,,,,,
6048,41.15,36.0,84.4,56.12,80.7,98.18,93.59,52.55,40.44,64.79,62.45,37.74,86.91,23.41,,6.44,,0.0,,,0.16,2.52,,,,,,,,
151215,43.87,42.22,25.97,29.67,35.18,16.0,19.3,23.03,24.55,20.87,6.29,21.5,3.48,,6.89,,,,,,,,,,,3.2,,,,
76396,54.76,94.22,93.35,96.14,97.87,84.92,86.03,81.79,79.8,97.01,7.35,63.28,69.5,2.09,33.5,45.02,0.35,0.6,,1.05,41.88,,,,,,,,,
55068,33.03,38.03,43.53,57.37,55.12,38.53,44.36,63.42,53.45,46.66,23.69,24.81,33.57,6.77,27.21,4.72,0.67,3.52,,,9.26,,49.7,,,5.86,,,,
68958,50.27,31.04,26.0,23.37,63.56,43.07,15.64,47.6,7.23,21.42,40.12,17.06,14.63,22.22,,15.77,,,,,,,,,,,,,,
