SERV_ID,SCORE_1300,SCORE_1301,SCORE_1005,SCORE_1202,SCORE_1200,SCORE_1419,SCORE_1000,SCORE_1101,SCORE_1006,SCORE_1100,SCORE_1105,SCORE_1411,SCORE_1303,SCORE_1011,SCORE_1014,SCORE_1103,SCORE_1201,SCORE_1102,SCORE_1302,SCORE_1012,SCORE_1004,SCORE_1418,SCORE_1002,SCORE_1010,SCORE_1007,SCORE_1407,SCORE_1003,SCORE_1009,SCORE_1400,SCORE_1408,FLAG
25893,7.52,7.02,18.38,10.82,10.06,5.25,0.75,17.89,8.67,1.35,2.68,0.7,0.25,1.85,,3.66,,,,,19.87,1.39,,,,,,,,,1
6297,62.55,65.94,84.07,67.72,69.06,33.87,34.2,20.69,84.18,58.43,23.83,81.55,41.2,64.79,,24.2,0.0,1.72,,3.8,,,5.98,,,,,,,,0
8470,68.06,62.42,91.71,75.88,73.89,82.41,34.6,18.38,60.84,51.71,93.7,10.05,29.66,40.61,12.86,7.93,,7.82,1.57,,0.7,,1.57,0.0,,27.41,,,,,1
26689,0.0,0.0,0.0,2.54,0.37,5.11,2.58,,0.45,,,8.18,,3.03,,30.28,,,,,0.0,,,,,,,,,,0
72103,44.24,18.27,63.85,46.35,72.04,40.83,16.87,35.61,39.96,21.36,20.9,81.52,3.35,7.72,,48.27,3.58,1.64,50.56,76.53,49.74,,35.45,,,7.77,,,,,0
382819,46.15,27.43,30.58,57.98,63.74,94.16,8.93,1.84,30.46,14.54,11.81,54.9,22.02,,11.08,,,,,16.88,,,,,,18.75,,,,,0
20311,29.96,24.76,26.69,31.22,27.08,48.75,3.78,0.82,22.69,4.62,0.0,25.5,54.57,12.35,,0.58,,,,,,,,,,,,,,,0
119491,28.3,1.37,30.92,20.16,19.81,34.06,,1.77,6.81,14.42,0.18,54.31,2.32,13.28,24.45,12.38,,,,,,,,,,,,,,,0
59711,78.61,28.08,51.77,77.73,72.67,84.48,83.0,16.09,99.98,0.0,0.58,17.28,0.0,94.31,0.0,8.6,1.05,,,,,,,,,,,,,,1
40563,61.35,20.12,29.58,16.07,42.37,27.22,4.13,21.6,16.33,95.39,3.61,29.36,1.72,7.44,,0.7,76.33,,,,,,,,,,,,,,1
83854,18.8,62.83,16.28,43.78,36.4,35.93,14.11,10.77,49.29,26.59,5.37,25.73,3.58,1.17,59.84,21.58,,7.95,,,,,,,,,,,,,0
51489,1.22,3.44,6.89,5.01,2.22,4.12,10.71,2.29,2.79,2.6,,,0.0,2.98,1.11,0.59,,0.0,,,,,0.74,,,,,,,,0
18401,24.54,86.47,54.51,52.41,67.79,51.78,0.61,9.99,14.77,44.1,49.05,19.84,4.4,2.06,,0.53,60.65,0.0,6.35,,,,,,,,,,,,1
8313,11.52,8.32,7.37,12.37,6.28,9.22,7.9,13.02,20.84,4.89,11.27,3.76,29.22,1.38,0.47,3.03,,,,,,,,,,,,,,,1
13296,78.4,19.28,55.31,8.51,31.86,35.78,0.62,26.72,7.98,6.07,0.5,24.8,0.53,17.86,,0.15,,,,,26.91,1.18,,,6.42,,,,,,1
31662,90.7,53.32,53.75,68.94,55.36,83.37,25.66,37.48,65.02,67.18,59.3,,70.5,45.59,21.3,5.43,0.0,,,,,,,,,,,,,,1
50564,93.98,63.39,85.85,95.33,72.72,74.26,40.24,98.23,66.27,90.24,81.72,26.89,92.66,71.12,1.38,65.56,5.53,29.68,,,18.46,,,,,,0.0,2.51,,,0
21411,73.35,72.75,91.82,86.63,94.46,67.12,99.99,73.57,77.25,65.32,97.65,27.56,5.89,29.47,46.64,13.87,3.63,20.87,,41.3,,,,,,,,,,,1
18612,62.82,86.21,93.19,88.62,60.64,63.8,95.24,56.8,84.73,61.99,9.79,87.33,50.0,,96.6,40.41,12.32,0.0,1.92,,,3.61,,,,37.9,,,,,0
85859,14.65,71.31,77.57,23.43,75.85,64.13,88.21,11.41,1.54,18.99,43.09,36.42,0.53,29.66,,11.2,21.66,41.82,,,,,,,,,,,,,1
50109,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,0
465416,16.78,11.02,51.01,10.81,56.93,50.92,0.19,6.93,4.11,18.84,64.27,45.8,1.19,,,,15.05,,,35.63,49.66,1.39,,3.51,,24.38,,,,,0
97758,9.5,17.61,1.02,15.74,6.64,29.5,0.61,2.27,1.42,6.01,6.14,40.96,3.61,,,,,,,27.73,,55.54,1.36,,,7.04,,,,,0
28599,79.06,83.17,93.95,96.8,92.23,73.2,47.42,99.99,75.34,85.16,73.79,30.01,15.1,0.6,84.05,16.49,2.52,,4.68,,,,4.64,,,,,,,,0
26874,54.65,33.84,33.41,30.81,46.33,11.94,67.89,21.98,97.45,38.43,32.19,0.0,0.0,0.87,23.11,3.65,,22.27,,0.0,,,,,,,,,,,1
282951,4.33,6.1,27.71,65.32,21.11,65.21,89.05,0.41,17.01,1.35,12.85,28.41,11.71,,,,,,,5.91,,,,,,4.45,,,,,0
428,28.04,7.65,76.0,62.63,44.67,22.86,48.72,78.87,91.18,55.76,1.76,12.31,71.54,51.88,39.72,4.57,,0.0,,,,,,,,,,,,,1
46077,70.6,59.56,83.06,96.13,79.19,78.99,10.65,35.16,56.39,72.9,91.6,82.77,21.92,10.47,,3.57,81.7,29.77,,,0.17,,,,0.82,,,,,,0
8799,4.7,0.0,13.06,1.02,9.02,12.58,,2.9,0.41,0.23,4.4,0.0,,4.45,,0.17,,,,,,,,,,,,,,,1
56763,94.19,77.1,91.47,99.73,98.22,95.05,61.75,93.42,49.24,78.11,92.97,96.22,99.98,30.14,0.0,,1.3,0.17,37.31,0.0,,,,,,61.69,,,,,0
42038,35.65,37.6,3.26,43.82,38.48,83.17,0.19,37.34,20.1,3.46,0.0,87.79,32.33,52.71,0.6,5.81,,,,,,,99.99,,,,,,,,0
149523,13.23,6.5,13.4,22.98,11.15,38.77,4.95,39.65,11.47,16.26,2.29,16.25,12.24,,27.91,,14.89,7.66,,,,,,,,24.44,,0.0,,,0
3193,41.72,64.26,95.44,88.87,95.38,91.31,99.99,44.06,75.32,44.97,30.55,89.17,17.5,0.47,93.45,38.26,,0.17,,30.78,,,,,,,,,,,1
45454,43.38,38.93,99.78,52.65,92.8,83.86,9.49,9.56,98.01,17.76,0.72,83.91,,41.02,1.94,13.06,,,4.4,,,1.72,,,,,,,,,0
224977,96.99,78.68,91.11,93.17,81.56,91.19,80.34,76.51,69.68,82.62,18.74,98.89,69.65,67.88,75.36,30.13,35.05,,7.66,43.8,,0.7,3.98,26.57,,,25.03,81.96,,,1
50303,54.56,29.95,7.92,30.24,35.12,27.0,7.11,20.83,8.79,15.23,49.97,,0.53,0.45,,0.15,,3.51,,,,,,,,,,,,,1
26324,76.41,93.55,56.98,87.44,85.17,84.3,7.32,19.26,44.4,48.38,6.18,56.09,37.95,73.48,17.41,0.17,29.23,,2.22,91.34,3.16,,,0.0,,5.68,,,,,0
9023,61.55,86.89,51.87,71.29,67.1,48.7,51.1,54.54,48.41,75.09,85.4,39.65,40.79,12.57,34.38,40.15,5.63,,,,0.45,,,,,,,,,,1
57205,29.88,74.16,98.29,92.63,79.78,46.32,21.2,32.29,65.68,60.9,63.35,6.38,0.89,99.99,87.58,31.81,0.16,,,,56.57,,,19.08,,,,,,,1
30047,73.37,82.91,96.32,89.46,62.18,68.41,33.58,65.3,89.23,26.27,2.72,25.25,28.56,32.93,,45.21,16.71,,,,,,,,,,,,,,1
99895,12.09,6.34,50.64,57.43,30.9,62.33,14.73,31.33,10.11,52.79,9.24,57.13,55.56,,,,,,,49.42,,,,,,6.71,,,,,0
79129,7.12,15.24,31.74,12.88,7.48,18.17,,16.77,3.01,9.92,0.75,26.94,1.89,5.77,,4.86,,,,1.11,,,,,,,,,,,0
20139,48.65,28.14,60.97,37.54,47.73,41.91,18.39,37.18,17.81,32.27,44.2,29.02,70.85,22.39,44.76,17.63,0.49,15.87,,,,,,,,,,,,,1
124848,97.35,84.17,61.06,90.41,31.82,47.28,41.88,93.93,8.99,94.09,63.96,42.27,86.21,26.35,84.34,21.52,,16.02,17.25,10.17,,,26.6,,,14.91,,,,,0
38998,86.08,65.21,47.43,49.42,68.73,65.88,0.18,42.36,24.62,15.62,12.04,17.87,5.35,18.19,0.37,15.19,,,,,,,,,,,,,,,1
35353,94.84,70.48,77.2,79.78,98.44,71.75,15.32,21.82,61.09,57.84,89.11,19.28,3.24,5.06,5.23,28.71,3.58,,0.15,,88.19,,,,,,,,,,1
34636,4.26,0.82,0.23,7.74,4.06,8.59,9.41,1.06,26.0,0.0,0.0,4.91,13.09,,,,,,,,,,,,,4.12,,,,,0
29211,17.94,71.89,80.39,38.56,43.49,47.68,34.03,0.82,8.25,27.42,56.43,69.96,2.76,,0.0,0.16,,,6.41,,,,,,,20.66,,,,,0
57515,51.01,68.88,43.91,62.8,55.39,53.18,92.99,23.96,10.29,48.35,4.09,8.44,86.26,2.61,,14.59,54.89,0.81,,,,1.74,,,,,,,,,1
65995,64.44,43.07,75.7,55.24,77.94,49.81,7.73,62.7,37.74,38.26,25.99,29.31,68.25,1.62,4.19,3.78,0.0,,,,9.04,,,,,,,,,,1
39841,42.46,28.06,65.26,88.54,46.01,84.07,14.03,32.41,30.07,71.98,2.52,57.87,36.76,10.51,5.89,3.21,4.04,2.26,,24.8,5.22,,,,,19.77,,,,,0
118123,27.04,30.47,54.74,16.1,88.94,93.77,0.27,41.91,0.82,13.01,68.25,33.28,23.14,,11.08,2.77,,0.82,24.16,,7.64,,,,,9.67,,,,,0
44656,55.81,27.59,96.33,24.41,20.86,22.37,10.55,16.55,53.97,18.81,18.12,8.3,0.91,4.04,58.38,3.03,0.65,,1.4,,0.6,,,,,,,,,,1
115078,49.04,46.56,62.35,63.4,59.08,51.65,36.38,52.65,48.63,53.32,36.77,72.82,36.73,19.89,3.18,27.35,12.27,12.21,0.3,63.65,60.18,,1.78,,,6.97,,,,,0
2045,47.83,64.45,34.26,83.26,6.24,9.3,23.22,26.71,3.91,67.29,5.5,23.49,7.01,4.35,,3.57,46.57,7.57,,,,,,,,,,,,,0
22636,44.99,64.06,60.89,75.36,70.8,42.93,31.24,24.64,42.21,51.11,25.5,81.4,13.86,38.36,65.74,37.71,2.39,39.7,,,,,,,,,,,,,0
91231,20.89,25.33,24.83,60.15,24.46,54.43,32.43,1.1,7.65,23.45,13.75,26.09,54.7,2.26,,2.48,19.92,,,30.0,,,,,,78.89,,,,,0
94448,69.01,18.32,11.74,47.68,47.97,77.74,4.09,1.97,9.37,1.22,83.93,52.0,8.35,,5.99,4.59,,,7.33,0.56,,,,,,15.56,,,,,0
31955,97.92,94.77,86.04,98.43,96.04,92.53,48.69,72.2,99.3,91.53,15.07,49.92,75.66,7.34,31.9,22.99,62.99,11.62,7.81,,40.55,,,,,,,,,,1
1226,25.45,16.64,18.6,12.33,18.24,33.09,,46.96,62.81,7.4,10.63,24.71,,2.28,,3.78,,,,,,,,,,,,,,,1
34642,28.0,98.15,33.39,47.23,33.03,52.77,5.64,92.57,28.44,20.57,18.4,54.83,53.68,3.08,2.25,24.56,26.79,22.75,,,,,,,,,,,,,1
80302,34.15,29.77,40.48,26.04,29.74,25.69,97.74,17.64,12.56,28.52,24.07,0.15,15.54,3.81,1.9,9.09,0.0,,,,,,,,,,,,,,1
18112,78.19,71.81,52.3,76.11,25.55,19.62,0.17,54.97,3.01,59.39,21.87,60.21,8.67,13.27,3.2,98.32,,13.3,,10.65,0.0,,,,,,,,,,0
50141,29.98,51.1,23.19,11.17,47.59,21.29,3.47,12.74,25.9,36.72,45.28,98.82,2.93,14.18,,3.14,1.43,,,0.56,,,0.0,,,,,,,,0
58475,98.98,89.59,46.59,63.07,83.78,52.89,92.8,46.06,37.36,45.31,97.19,14.31,42.71,48.29,15.78,4.52,36.5,0.0,97.99,0.0,0.33,,,2.54,,,,,,,1
21641,18.89,16.66,31.65,69.93,70.35,45.49,63.7,40.99,95.12,28.3,9.46,7.28,2.85,40.44,1.09,3.57,3.73,3.52,,,,,,,,,,,,,1
69000,19.55,44.69,10.41,59.2,36.65,66.17,72.23,63.22,86.6,54.49,12.14,17.01,61.2,1.47,31.03,,1.06,35.78,,2.89,,,,,,13.77,,,,,0
5750,46.65,28.4,57.63,51.72,38.86,35.45,51.38,20.73,47.19,67.49,4.42,34.93,2.51,36.34,,52.56,74.79,2.66,3.05,,7.2,,,,,,63.71,,,,1
27249,83.62,78.23,99.98,76.78,67.21,74.12,98.98,72.98,51.63,33.17,13.05,90.4,15.26,48.73,0.4,36.78,0.0,,,,,0.7,,,,,,,,,1
19718,55.29,48.98,51.56,41.9,30.77,38.59,24.21,35.0,53.67,24.38,26.82,70.05,14.55,1.47,28.45,60.32,2.38,,,,,,,49.27,74.33,,,,,,1
54908,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,0
24068,95.2,87.21,92.66,94.98,78.01,68.97,0.0,62.01,82.69,64.19,99.3,2.71,21.5,1.51,99.71,41.76,100.0,,,,0.17,1.58,,,,,,,,,1
81717,95.52,73.17,49.25,87.8,27.45,0.0,,75.15,3.03,52.54,59.06,0.4,3.18,33.26,38.95,4.77,28.26,,,,,,,,,,,11.18,,,0
68372,78.56,38.89,49.27,90.45,60.76,86.68,32.19,48.74,30.23,69.08,52.73,93.83,46.09,22.8,0.2,30.29,37.72,0.15,3.62,0.35,20.08,,0.0,,,,,,,,0
88188,8.28,21.95,30.51,34.83,14.22,31.14,4.95,70.74,43.36,19.87,2.57,1.37,2.12,1.68,14.9,3.45,14.5,,0.82,,,,,,,,,,,,0
2124,52.17,50.34,27.01,67.51,66.71,49.5,0.23,63.02,5.46,33.21,5.07,97.59,69.68,33.2,,14.53,,,0.17,,96.63,,,79.17,,,,,,,0
317400,23.6,25.3,10.31,56.83,27.19,65.3,88.8,16.82,6.53,22.78,0.65,50.88,43.03,,,,,,34.19,99.95,48.49,,0.0,,,29.36,,,,,0
93326,11.54,6.25,11.6,12.69,13.37,14.05,6.9,26.17,3.84,10.2,5.13,28.81,11.13,,0.45,4.22,,0.17,,,,,,,,4.25,,,,,0
69249,53.84,77.78,44.49,54.73,49.13,29.35,20.11,76.42,32.75,30.49,80.5,39.64,28.38,40.95,46.97,8.14,29.59,14.64,6.04,,,,19.95,,,,3.61,,,,1
74628,0.65,0.0,,0.15,,,,0.0,,0.89,,,,0.18,,,,,,,,,,,,,,,,,0
37062,86.14,59.08,55.33,85.3,85.56,93.38,32.02,72.54,65.46,19.9,31.42,85.88,2.21,69.94,76.29,3.57,2.74,1.65,6.91,83.65,52.72,,54.8,,,,,0.17,,,1
80980,66.51,58.22,95.4,94.23,80.36,97.86,31.45,20.68,99.75,54.5,1.68,79.0,74.52,6.58,0.38,29.39,,2.3,,,,,,,0.75,,,,,,1
59663,10.39,1.22,0.2,3.57,3.09,8.73,1.11,0.58,5.79,11.89,10.11,14.34,0.15,,,,,,,17.48,13.69,0.3,6.07,,,19.27,,,,,0
61737,17.44,14.58,16.39,43.64,65.85,85.58,0.0,2.2,14.51,3.51,10.57,9.37,5.8,0.15,36.85,6.01,1.57,,0.74,,,,,,,,,,,,0
668,66.11,35.23,99.99,46.23,58.27,65.75,2.34,15.73,54.81,11.38,2.51,6.81,28.89,14.55,,28.71,4.02,2.08,,,,,,,,,,,,,1
29847,74.49,89.82,91.72,90.18,99.39,79.61,46.92,69.23,88.52,99.24,98.88,87.21,14.3,15.34,12.55,20.72,98.88,15.19,28.62,,,,,0.16,,,,,,,1
58565,2.43,3.9,0.0,13.1,1.62,23.2,0.19,14.17,3.37,48.59,24.41,6.55,14.25,,,,0.0,,,10.21,,,,,,5.5,,,,,0
81013,77.43,77.26,74.7,67.21,91.33,59.65,52.21,59.41,63.0,66.66,74.71,51.41,32.62,18.01,19.89,23.09,11.61,6.79,11.5,,0.5,,0.9,,,,,,,,1
444640,64.89,3.9,69.69,81.58,46.36,84.58,8.57,48.21,22.66,26.06,28.53,60.1,32.85,,0.15,,,,1.42,1.25,1.05,,,,,97.01,,,,,0
44937,50.93,59.5,61.16,95.67,69.65,70.32,46.56,96.73,87.61,84.27,8.12,59.79,64.04,16.52,0.0,14.83,0.0,,,,0.65,,,,,,,,,,1
48558,57.43,97.79,78.11,59.14,86.24,57.71,12.0,51.23,29.38,97.36,11.22,93.74,9.32,0.6,25.72,3.03,79.04,99.38,1.69,0.16,79.12,,,,,,,,,,1
65605,94.88,66.58,92.14,98.89,80.72,62.98,30.84,81.74,77.59,97.46,24.19,1.23,95.56,4.38,84.34,9.47,1.94,23.61,,,17.36,1.29,1.57,,,,,,,,1
40837,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,,,0.53,,,0.0,,,,,,,,,,,,,,0
31522,40.01,17.5,45.03,17.59,23.5,17.11,7.98,39.98,7.11,2.77,3.84,0.0,,0.39,0.49,2.86,4.56,,,,,,,,,,,,,,1
34124,98.09,85.01,99.82,99.17,99.94,85.24,93.0,28.8,69.34,28.65,12.28,49.56,53.39,84.59,32.42,2.85,17.08,18.42,10.89,,2.21,,0.47,,,,,,,,1
274370,98.75,54.69,71.19,56.41,63.89,29.43,94.32,86.08,49.62,64.73,8.43,56.32,4.16,3.65,71.8,11.41,11.17,0.17,17.12,,,,,,,,0.0,,,,1
70634,96.06,77.89,99.61,98.13,94.72,91.5,99.95,45.6,98.2,53.45,41.46,99.05,56.58,99.99,16.92,51.45,17.34,19.33,5.71,,,1.53,99.99,,,,,,,,1
92099,79.38,97.97,49.96,80.43,41.57,45.65,19.9,56.09,48.42,80.37,79.18,42.21,1.04,32.53,25.1,2.85,2.79,11.78,99.99,,90.94,,2.63,,,,,,,,0
18778,31.6,50.47,70.12,15.47,11.21,6.42,26.43,1.5,7.86,21.41,1.04,12.0,4.41,8.35,44.64,3.03,24.33,,,,,,,,0.55,,,,,,1
66103,74.11,99.99,81.46,66.82,36.55,41.96,56.26,71.1,67.66,86.49,35.37,76.0,26.74,57.57,28.54,88.82,13.47,0.0,1.35,,,0.59,0.0,,,,,,,,1
105344,64.66,35.44,38.85,44.22,35.03,36.53,17.33,31.22,16.9,18.66,66.01,45.63,74.69,2.4,0.74,,1.48,4.6,1.22,86.35,,,,,,3.08,,,,,0
36570,67.53,91.21,83.4,96.27,96.52,87.6,40.6,61.03,77.96,90.32,18.86,75.14,17.53,10.03,76.65,19.59,20.66,20.89,,,,,,,,,,,,,1
85221,12.96,15.25,35.55,43.99,42.04,13.26,99.53,68.15,99.99,2.89,0.16,11.9,0.17,6.18,1.76,3.12,,,,,,,,,,,,,,,1
72138,25.77,20.47,43.56,20.33,46.78,25.69,19.09,17.35,0.58,22.3,,43.65,3.33,5.73,,20.06,27.92,,,,,,,,,,,,,,0
63187,44.45,63.17,56.84,95.77,48.66,83.78,17.17,65.84,17.81,24.25,14.67,82.54,99.64,11.87,0.2,,0.0,0.15,53.87,7.11,54.42,,0.59,,,62.04,,,,,0
74148,11.86,28.43,62.69,25.94,38.67,33.41,99.99,0.82,13.03,25.94,10.26,8.48,2.11,11.18,,30.67,7.98,,,,,0.59,,,,,,,,,1
455933,13.61,40.47,20.81,68.52,23.25,31.13,15.25,18.1,9.87,39.29,9.28,14.84,1.74,,,,20.77,,,,,,,,,9.96,,0.16,,,0
69745,27.84,22.46,12.92,29.16,20.19,41.03,2.38,17.05,8.45,2.45,1.98,9.54,1.99,5.42,,2.02,,,,,,,,,,24.78,,,,,0
43697,63.17,98.09,99.04,90.84,88.14,72.95,4.79,67.72,80.32,76.24,19.76,69.66,12.41,75.16,5.55,31.4,0.0,4.11,37.81,,,,,,68.37,11.85,,,,,1
29104,63.68,50.87,85.57,63.53,82.58,57.04,41.11,72.11,72.14,58.46,50.53,69.26,54.84,63.42,19.25,13.92,53.76,10.45,2.37,,66.55,,12.2,,1.42,,,,,,1
21967,31.23,74.44,90.74,76.51,32.28,72.25,51.65,41.07,53.77,60.8,61.12,52.01,1.53,2.86,85.09,4.38,4.3,,6.18,,,,4.34,,,,,,,,1
221,19.29,33.37,39.99,65.92,63.71,56.89,20.62,11.39,75.26,56.5,8.51,17.76,16.16,1.75,68.62,0.15,0.0,,,,1.95,,,,,,,,,,0
23331,91.72,58.84,57.88,91.86,95.31,95.22,34.52,76.55,57.48,54.57,82.26,65.81,11.81,90.06,3.55,0.17,,4.1,1.3,,72.12,,,,,,,,,,0
77780,85.99,99.38,87.62,96.91,59.2,82.98,27.55,82.03,39.49,61.01,25.52,91.71,60.7,44.33,,14.02,9.36,1.35,3.57,0.0,30.99,,,,,,,,,,1
57693,2.0,1.16,3.05,1.16,4.68,0.39,5.25,0.19,0.0,0.39,12.27,,0.15,3.92,,0.15,,,,,,,,,,,,,,,1
45626,65.59,84.47,99.99,63.61,65.24,46.41,6.68,53.44,67.59,86.14,70.12,36.92,10.46,1.18,0.65,47.75,4.25,3.77,41.69,,29.76,,,,,,,,,,1
19584,54.36,59.35,93.09,83.04,85.51,63.02,24.05,62.27,49.9,36.2,26.47,54.42,9.81,17.64,53.73,35.98,1.25,23.82,,0.8,,,99.99,,,,,,,,0
94686,18.71,15.84,25.48,40.87,21.87,24.58,8.56,46.84,0.62,18.66,9.76,69.11,4.34,5.96,5.76,12.36,6.9,,,,,,,,,,,,,,0
59585,36.53,98.02,9.39,39.02,31.56,18.02,0.0,23.01,15.72,62.08,0.23,6.15,0.39,54.04,,19.32,,0.17,,0.17,,,,,,,,,,,0
350670,0.0,89.66,0.0,45.88,15.04,59.28,0.0,10.91,16.26,44.65,4.62,15.37,,,,,,,,0.0,,,,,,32.93,,,,,0
25385,87.06,43.44,88.46,62.18,77.62,72.58,39.77,84.4,33.78,87.07,0.47,64.54,4.88,21.16,7.64,44.85,0.0,0.0,1.8,0.0,5.51,,,0.0,,,,,,,1
28026,22.17,2.8,0.6,0.8,0.3,0.7,0.15,11.22,1.77,1.04,5.14,1.04,0.15,0.59,,0.45,0.45,,,,,,,,,,,0.0,,,1
83547,49.95,12.4,56.0,73.51,96.63,86.54,0.96,11.9,13.82,11.42,54.22,8.67,0.67,23.2,,0.53,,,,,,,,,,,,0.0,,,1
42115,9.14,4.13,2.27,7.69,10.99,25.69,0.35,0.0,3.59,15.72,0.0,2.93,,1.38,,0.15,13.15,,0.17,,0.15,,,,0.4,,,,,,1
103782,94.37,84.14,87.33,70.53,99.88,74.24,89.3,60.17,80.85,34.74,98.77,84.25,59.04,83.14,90.58,6.24,7.31,67.02,12.43,18.11,1.72,1.18,,,,,0.3,,,,1
23003,75.4,44.47,85.86,87.12,95.74,92.58,45.27,33.89,91.89,75.71,67.52,45.93,27.64,8.97,20.5,11.91,9.14,5.95,,,,3.26,,,,,,0.0,,,0
16673,27.72,15.37,12.04,11.34,20.81,30.84,21.76,10.51,9.13,6.86,,5.82,0.41,14.03,4.13,4.15,,,,,,,,,,,,,,,1
91790,65.85,58.22,35.55,96.29,45.16,52.65,68.44,21.23,31.86,54.68,30.57,76.21,76.84,12.02,6.29,3.29,11.12,21.08,1.74,18.22,,41.1,9.5,,,,,99.97,,,0
80772,33.26,16.03,12.89,45.86,18.13,30.98,,31.57,8.63,22.72,,10.36,0.15,0.0,1.92,2.34,,,,,4.06,,,,,,,,,,0
18742,31.22,7.92,7.57,91.0,27.26,63.12,53.22,47.09,30.69,41.52,3.66,18.94,49.53,4.92,,3.03,,0.0,,48.58,,,,,,,,,,,0
247076,42.73,70.39,78.3,87.6,91.73,89.45,97.97,9.12,86.35,25.62,19.27,63.89,39.96,44.47,0.0,29.84,22.14,,,,30.84,,,,,,6.0,,,,1
19319,62.77,43.64,73.46,83.15,95.61,75.27,23.98,66.88,41.11,98.28,8.81,42.76,13.93,87.57,12.14,46.21,22.03,1.18,78.74,48.09,,,,,,,,,,,1
52001,28.35,39.03,29.2,69.29,28.27,79.64,15.29,27.87,24.91,27.91,3.27,65.06,28.18,11.39,0.39,18.31,,,,0.15,,,,,,,,,,,0
42330,92.23,96.91,99.84,78.35,71.68,72.16,9.56,3.45,51.52,57.18,41.21,83.72,37.84,1.17,0.4,53.8,5.12,2.21,8.96,,,33.69,0.3,,,,,,,,0
184958,80.93,99.13,65.08,84.3,88.16,71.08,83.89,73.41,84.35,60.34,10.97,58.67,71.07,1.63,99.54,49.24,0.45,7.18,,5.27,95.87,1.18,,,0.2,,0.0,,,,1
84761,50.99,58.08,35.83,62.13,37.3,79.52,,78.89,25.46,35.72,0.0,,14.57,18.02,,5.51,,0.0,,,,,,,,,,,,,0
84229,45.97,25.24,2.11,84.24,41.88,91.93,33.94,26.54,59.94,0.82,46.46,37.44,0.35,,,,0.2,,,23.29,,,,,,55.68,,,,,0
15554,99.86,57.84,99.78,98.64,99.3,93.61,43.23,6.87,93.69,55.8,25.48,94.97,48.96,64.51,17.84,51.05,0.2,,9.42,,6.03,,22.75,,81.07,,,,,,0
52183,12.9,17.72,21.69,6.96,6.46,19.92,9.72,7.43,9.16,2.51,1.92,19.39,,2.06,,1.18,,,,,,,,,,,,,,,0
31176,29.33,58.92,50.86,71.97,91.27,89.45,0.37,34.39,23.93,30.75,0.94,4.73,1.77,65.91,,7.05,,,,,,,0.0,,,13.12,,,,,1
52124,34.93,62.45,63.96,65.32,67.94,61.7,4.29,16.87,4.01,20.5,65.95,47.69,10.22,0.35,8.06,0.59,16.47,,0.15,0.58,,,,,,,,,,,1
51259,71.06,48.27,83.96,85.9,71.42,95.32,14.42,51.2,93.93,89.34,60.02,68.07,36.6,4.85,28.44,6.5,,0.22,,,18.97,,,,,,,,,,1
239782,39.06,56.74,38.77,40.8,38.62,34.44,20.65,36.45,30.75,42.69,16.13,18.28,48.49,9.81,15.61,3.72,8.13,12.24,2.14,,0.0,,,,,,5.37,,,,1
30946,63.27,62.4,77.24,56.45,76.58,72.83,29.95,26.89,59.97,43.99,54.93,88.51,52.76,51.09,51.47,41.4,1.91,28.42,2.25,,,1.39,,1.17,,,,,,,1
24197,45.98,41.9,56.94,68.21,55.52,38.27,51.87,99.98,6.54,63.38,12.11,38.7,53.91,6.14,99.75,8.18,0.0,,11.88,0.15,,,0.3,,,,,,,,1
74078,65.4,44.47,87.73,69.69,22.2,29.92,7.36,16.19,40.63,49.62,15.78,0.6,0.15,1.39,23.18,46.8,0.3,,,,,2.14,0.77,,,,,,,,1
21776,83.34,83.94,80.3,79.64,98.52,82.1,29.15,28.08,46.52,87.06,1.91,78.54,26.76,58.59,8.56,25.48,84.21,,57.94,,3.65,,,,,,31.23,,,,1
63057,20.04,35.4,10.64,49.32,86.51,51.76,8.83,43.8,11.81,18.41,,51.61,1.11,1.62,0.82,4.91,,,0.15,,,,,,,,,,,,0
42668,58.22,43.91,52.68,83.32,49.97,72.68,14.84,89.57,54.03,79.78,14.94,47.49,30.39,27.63,8.01,14.62,0.2,22.22,,,,,,,,,,,,,0
30347,58.24,43.65,71.93,64.25,64.86,77.1,42.45,33.13,63.39,39.9,46.78,16.88,17.52,7.92,0.4,2.71,2.6,1.87,,0.15,,,0.6,,,,,,,,0
27979,39.02,60.58,62.06,31.97,67.79,68.16,0.0,68.97,5.13,1.81,69.25,82.34,5.49,38.36,,1.77,,,,,0.8,,,,,,,,,,1
262552,97.96,97.99,95.7,97.64,96.48,92.79,94.72,97.99,78.72,97.99,91.17,97.99,87.99,14.99,95.61,46.72,97.99,11.3,97.99,,,,,,,,4.21,,,,1
81878,7.71,32.48,7.53,49.13,17.59,42.53,4.38,20.55,20.01,4.7,21.46,59.86,1.42,28.52,1.78,0.56,0.17,0.0,,7.56,3.58,,0.0,,,,,70.37,,,0
17369,24.68,9.91,4.25,42.98,32.32,56.98,45.02,4.27,96.55,5.52,3.15,0.0,0.0,16.83,,2.02,0.0,,,,0.74,,,,,,,,,,1
