SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09,FLAG
848,2HA,1.0,41.0,139,2.0,2681,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,108536.23,91254.78,96147.45,40,31,32,29,26,27,0
113908,2HA,2.0,28.0,17,1.0,1645,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,84030.6,83166.62,69809.54,69,81,80,28,28,27,0
105179,2HA,2.0,44.0,20,5.0,18227,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,72384.05,83365.59,80567.06,37,39,32,30,30,28,0
118278,2HA,1.0,38.0,16,3.0,3458,100,100,FTTH接入,0,1,147.19,150.0,147.19,宽带,120.0,0,31608.76,47335.41,38420.68,40,99,50,18,29,21,0
132107,2HA,2.0,56.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,2730.79,4485.17,833.12,2,3,4,2,2,3,0
128832,2HA,2.0,34.0,8,2.0,1417,20,100,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,149451.02,155119.66,112472.73,130,173,136,29,31,30,0
75619,2HA,1.0,22.0,18,1.0,1230,8,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,67230.44,44325.62,55997.18,23,18,16,19,14,16,0
33108,2HA,1.0,52.0,46,1.0,529,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,10960.98,13735.05,25229.93,22,20,23,21,18,22,0
20992,2HA,2.0,32.0,108,1.0,2160,6,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,9985.17,20099.59,13695.99,42,62,61,23,31,28,0
83336,2HA,1.0,54.0,15,1.0,1658,20,50,FTTH接入,0,0,80.0,238.0,80.0,宽带,80.0,1,88058.15,82379.47,54581.33,52,64,72,30,31,30,0
86438,2HA,1.0,23.0,13,7.0,0,100,100,FTTH接入,0,0,279.0,78.5,80.0,宽带,80.0,1,7.81,1.62,3.83,15,15,15,14,14,13,1
93189,2HA,2.0,55.0,4,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,122548.06,124175.87,102881.16,54,76,50,30,29,24,0
106430,2HA,1.0,24.0,20,2.0,3632,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,90009.48,75577.65,34786.39,151,72,38,30,29,22,0
121468,2HA,1.0,25.0,14,1.0,1478,8,100,FTTH接入,0,0,78.5,80.0,78.0,宽带,80.0,1,75.38,66.74,69.12,61,69,56,23,27,27,0
3614,2HA,2.0,41.0,95,3.0,5467,100,100,FTTH接入,0,0,110.0,89.68,80.0,宽带,80.0,1,28534.0,15152.95,2617.48,15,7,2,15,7,2,0
25097,2HA,1.0,59.0,65,,982,2,2,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,13729.95,39590.29,54716.96,160,200,175,30,28,30,0
38293,2HA,2.0,38.0,39,2.0,2567,4,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,37743.25,32250.38,48620.34,27,47,29,19,13,18,0
40231,2HA,2.0,30.0,37,4.0,8188,20,20,FTTH接入,0,0,90.0,88.5,90.0,宽带,90.0,1,43235.48,105295.38,73014.04,488,592,382,30,31,28,0
83906,2HA,2.0,34.0,15,1.0,1644,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,45091.36,50295.04,34802.0,15,16,15,15,16,14,0
62675,2HA,2.0,40.0,22,2.0,3397,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,37742.01,41488.95,34627.75,121,79,47,27,25,18,0
65454,2HA,1.0,35.0,21,1.0,1356,6,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,70221.69,82372.68,76863.96,31,29,30,22,22,19,0
25122,2HA,1.0,56.0,65,1.0,1880,4,20,FTTH接入,0,0,88.5,88.5,88.5,宽带,90.0,1,46947.9,51707.96,26675.06,18,22,16,15,17,14,0
130979,2HA,1.0,43.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,44846.97,38616.33,21138.52,19,17,14,19,17,12,0
43938,2HA,2.0,31.0,32,2.0,3685,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,33358.4,79138.86,40451.99,71,53,48,26,31,25,0
73729,2HA,,,19,,8329,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,39725.59,37441.92,36578.35,23,28,19,17,19,16,0
32936,2HA,2.0,30.0,46,2.0,1582,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,90530.31,77107.5,72184.21,83,50,31,24,21,19,0
91226,2HA,1.0,47.0,7,2.0,1939,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,24942.39,30326.27,37117.98,48,43,57,30,30,30,0
127221,2HA,1.0,30.0,10,,319,100,100,FTTH接入,0,0,259.0,60.0,60.0,宽带,60.0,1,32292.64,32290.75,45718.16,24,28,33,19,23,24,0
8577,2HA,1.0,42.0,82,2.0,2368,100,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,83107.26,75608.37,56181.0,41,34,38,21,21,19,0
14899,2HA,1.0,47.0,127,1.0,1325,6,100,FTTH接入,0,0,80.0,80.0,77.0,宽带,80.0,1,55880.58,35158.0,53682.5,119,96,92,28,28,26,0
29602,2HA,1.0,82.0,51,2.0,3597,4,4,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,0,13399.84,11131.34,22267.98,30,23,27,18,19,20,0
46772,2HA,1.0,29.0,28,2.0,2517,20,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,57927.87,48061.83,36815.15,15,16,16,15,15,16,0
15504,2HA,1.0,33.0,124,2.0,3248,20,20,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,1,65724.18,52030.1,47010.22,23,18,16,18,16,14,1
102030,2HA,2.0,36.0,22,1.0,1459,20,20,FTTH接入,0,0,105.0,55.0,55.0,宽带,60.0,1,21.89,20.01,16.48,97,72,71,30,31,28,1
120170,2HA,1.0,38.0,15,5.0,18268,100,100,FTTH接入,0,0,259.0,60.0,60.0,宽带,60.0,1,25470.34,34270.81,43650.72,126,64,59,28,27,24,0
96005,2HA,2.0,56.0,3,,0,50,50,FTTH接入,0,1,80.0,80.0,80.0,宽带,130.0,1,66183.04,44166.12,33615.89,48,30,30,25,21,16,0
78467,2HA,1.0,41.0,17,4.0,9099,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,66.73,84.89,66.96,28,31,23,24,24,20,0
55841,2HA,1.0,42.0,24,1.0,1485,4,100,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,25577.91,14685.24,17223.8,29,33,22,18,19,16,0
59581,2HA,2.0,39.0,23,1.0,1629,100,100,FTTH接入,0,0,254.0,55.0,55.0,宽带,60.0,1,75715.82,78024.68,69515.44,27,49,92,19,22,25,0
32883,2HA,1.0,48.0,46,1.0,2258,4,4,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,40615.07,33811.74,37464.07,25,17,19,22,15,16,0
31921,2HA,1.0,36.0,42,,1468,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,43160.97,48785.03,42209.0,204,96,47,29,25,20,0
44363,2HA,2.0,55.0,31,4.0,17422,100,100,FTTH接入,0,0,277.5,77.0,80.0,宽带,80.0,1,8134.6,7583.28,8954.65,34,40,42,26,24,26,0
75985,2HA,1.0,25.0,18,2.0,3641,8,8,FTTH接入,0,0,78.5,78.5,78.5,宽带,80.0,1,55822.68,57969.97,75188.78,157,150,89,28,28,24,1
35750,2HA,1.0,62.0,42,3.0,5146,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,5680.31,11630.8,1540.93,21,53,16,17,23,6,0
60265,2HA,1.0,38.0,23,2.0,4937,12,20,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,13.93,13.3,75.82,37,50,64,24,24,22,0
87635,2HA,2.0,28.0,11,2.0,2293,20,20,FTTH接入,0,1,130.0,130.0,130.0,宽带,130.0,1,39395.12,66602.63,47266.11,11,20,15,11,17,15,1
88828,2HA,2.0,21.0,10,2.0,1560,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,37103.34,32487.01,46292.35,19,18,21,15,17,15,0
13899,2HA,1.0,47.0,133,1.0,1625,6,6,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,46003.95,49189.79,45009.56,141,108,97,28,32,28,0
100621,2HA,1.0,48.0,37,,0,8,50,FTTH接入,0,0,60.0,210.0,60.0,宽带,60.0,1,74932.06,8452.13,46345.31,60,12,56,28,6,24,0
78273,2HA,1.0,54.0,17,1.0,1634,12,12,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,22287.74,64879.07,29581.36,22,23,27,19,20,18,0
136133,2HA,1.0,35.0,5,,260,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,272.61,208.41,148.23,18,46,102,16,18,22,0
74992,2HA,1.0,42.0,18,1.0,2130,8,8,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,1162.67,515.5,3108.72,111,77,63,22,21,19,0
104784,2HA,1.0,41.0,21,,0,100,200,FTTH接入,0,0,200.0,200.0,200.0,宽带,200.0,1,64290.0,77943.15,57810.08,15,20,15,15,18,15,0
127138,2HA,1.0,24.0,10,1.0,936,20,20,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,95140.64,85863.94,67773.14,43,39,41,29,28,28,1
130900,2HA,2.0,47.0,7,4.0,13888,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,10164.61,20643.66,45977.02,16,27,47,8,13,9,0
3067,2HA,1.0,49.0,97,2.0,2659,50,50,FTTH接入,0,1,100.0,100.0,100.0,宽带,80.0,1,162450.38,116917.41,134239.7,56,61,53,30,30,30,0
85107,2HA,1.0,34.0,14,2.0,1559,20,20,FTTH接入,0,0,80.0,80.0,130.0,宽带,80.0,1,2997.05,3460.99,60069.2,4,12,16,4,11,16,0
28040,2HA,1.0,31.0,53,2.0,2949,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,141.86,192.82,145.21,62,63,38,25,25,19,0
6245,2HA,1.0,40.0,87,1.0,2442,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,32974.45,70.27,74.17,94,62,99,30,27,25,0
67499,2HA,1.0,39.0,20,1.0,1188,6,100,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,34172.75,25615.79,28166.47,26,14,14,19,14,14,0
70823,2HA,1.0,31.0,19,1.0,2058,100,100,FTTH接入,0,0,108.5,89.15,79.5,宽带,80.0,1,45556.02,72139.97,50912.86,23,37,32,17,22,20,0
59291,2HA,2.0,30.0,23,1.0,1980,4,10,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,47713.2,30476.32,34891.75,177,130,165,30,26,27,0
108087,2HA,1.0,39.0,19,2.0,2170,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,60989.43,74620.74,81698.05,62,57,45,23,22,21,0
109355,2HA,2.0,26.0,19,1.0,1178,20,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,91270.08,66786.5,54346.47,67,80,82,30,31,28,0
124952,2HA,2.0,55.0,11,2.0,1698,20,20,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,48256.95,46280.04,37556.92,32,34,38,25,22,28,0
132276,2HA,2.0,30.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,38139.8,31525.36,22142.05,28,23,15,20,20,14,0
66037,2HA,1.0,36.0,21,1.0,2909,50,50,FTTH接入,0,0,100.0,81.29,80.0,宽带,80.0,1,532.29,427.43,393.9,23,27,17,17,16,16,0
85581,2HA,,,14,,12920,20,20,FTTH接入,0,0,110.0,168.0,110.0,宽带,110.0,1,79167.0,70576.18,83772.21,67,85,108,22,26,27,0
44680,2HA,1.0,63.0,31,1.0,2112,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,9488.0,87091.9,94638.94,13,93,103,4,31,29,0
87864,2HA,2.0,25.0,11,2.0,1780,100,100,FTTH接入,0,0,120.0,99.15,88.5,宽带,90.0,0,122591.83,63811.54,62915.46,41,98,216,27,22,26,0
14633,2HA,1.0,46.0,128,3.0,6635,8,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,49329.25,48325.35,44050.08,82,68,98,28,24,28,0
126259,2HA,1.0,35.0,10,2.0,3172,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,63953.35,65927.31,54691.76,16,18,16,16,16,15,0
10243,2HA,1.0,38.0,79,2.0,3251,6,6,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,42909.8,49794.35,45577.35,21,18,17,16,18,16,0
62442,2HA,1.0,56.0,22,2.0,2412,100,100,FTTH接入,0,0,111.5,112.5,86.5,宽带,90.0,1,40581.87,49200.11,41550.29,32,29,23,28,29,22,0
53198,2HA,1.0,32.0,25,3.0,3130,20,20,FTTH接入,0,0,81.0,131.0,82.5,宽带,90.0,1,39904.03,50766.21,49764.19,140,107,130,29,26,30,1
85773,2HA,1.0,32.0,13,3.0,5845,20,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,37185.74,23350.99,27070.18,15,15,29,15,11,17,0
15339,2HA,2.0,47.0,124,2.0,2412,20,20,FTTH接入,0,0,80.0,238.0,80.0,宽带,80.0,1,93592.11,95873.89,86140.08,30,28,35,25,21,24,0
89006,2HA,1.0,48.0,10,2.0,2074,100,100,FTTH接入,0,0,329.0,130.0,130.0,宽带,130.0,1,13885.41,19275.73,4610.44,7,7,5,6,7,5,0
31826,2HA,1.0,56.0,48,2.0,2969,4,4,普通接入,0,0,90.0,88.5,88.5,宽带,90.0,0,36912.6,43311.17,52762.23,162,95,63,30,26,29,0
11042,2HA,1.0,55.0,78,1.0,2272,4,4,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,62036.78,54232.05,78413.57,35,32,30,30,30,28,0
56032,2HA,1.0,38.0,24,1.0,1450,6,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,0,6.27,19.33,21.01,5,6,3,3,6,2,1
14644,2HA,1.0,48.0,128,1.0,2274,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,23398.1,26671.63,19687.71,76,72,57,25,29,23,0
96282,2HA,1.0,44.0,3,,0,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,58866.27,79823.69,96502.13,34,55,63,25,27,26,0
102912,2HA,1.0,56.0,22,3.0,4330,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,32082.53,51570.71,24149.4,65,62,50,27,25,24,0
145,2HA,1.0,72.0,170,2.0,3580,4,4,FTTH接入,0,0,77.42,77.42,77.42,宽带,108.0,0,8124.82,7858.39,7141.44,47,27,35,23,17,17,0
33072,2HA,1.0,51.0,46,2.0,2696,12,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,23050.19,13875.73,14374.7,74,66,82,28,25,30,0
96155,2HA,2.0,37.0,3,,0,50,50,FTTH接入,0,1,80.0,80.0,80.0,宽带,130.0,1,62612.68,62483.2,49306.45,28,33,39,24,25,22,0
115953,2HA,1.0,31.0,16,1.0,1592,100,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,0,62441.92,63741.97,56918.15,22,25,36,16,21,18,0
43246,2HA,2.0,53.0,32,1.0,2171,8,8,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,121454.71,137681.28,179627.05,108,186,203,27,25,28,0
78457,2HA,1.0,24.0,17,1.0,1626,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,49212.62,36931.49,142845.57,13,10,65,10,9,26,0
37064,2HA,1.0,25.0,40,2.0,3049,20,20,FTTH接入,0,0,90.0,88.5,88.5,宽带,90.0,1,83969.07,51279.03,121522.41,59,54,72,26,23,28,0
8704,2HA,1.0,46.0,82,1.0,2198,50,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,127395.85,134826.95,122061.94,39,37,39,29,30,30,0
4575,2HA,1.0,39.0,92,1.0,2272,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,99309.16,115149.05,119435.22,100,78,95,30,30,30,0
129099,2HA,1.0,28.0,8,1.0,509,20,100,LAN接入,0,0,90.0,90.0,90.0,宽带,90.0,1,79354.21,72608.93,46011.54,18,18,17,15,18,17,1
46649,2HA,2.0,38.0,28,2.0,4074,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,24426.82,32726.64,33485.38,18,22,19,16,16,16,0
63861,2HA,2.0,48.0,22,,721,20,100,FTTH接入,0,0,128.5,128.0,130.0,宽带,130.0,1,45044.72,56012.14,50304.6,134,102,161,29,31,30,0
58499,2HA,2.0,22.0,23,,665,20,20,FTTH接入,0,0,55.0,106.94,55.0,宽带,60.0,1,78475.9,90877.26,39404.68,135,107,49,25,26,13,0
30606,2HA,1.0,48.0,50,2.0,1814,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,3583.35,3141.27,6478.49,5,12,6,5,6,6,0
9298,2HA,1.0,22.0,81,2.0,3672,20,20,FTTH接入,0,0,151.33,110.0,110.0,宽带,108.0,1,24072.03,30161.68,11142.42,270,365,335,31,30,29,0
44965,2HA,1.0,73.0,30,2.0,2830,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,20512.61,25654.6,23206.0,42,57,51,30,31,30,0
8489,2HA,1.0,49.0,82,1.0,2620,20,100,FTTH接入,0,0,150.0,110.0,89.0,宽带,80.0,1,122792.92,117448.59,140352.24,31,35,35,30,29,29,0
88784,2HA,2.0,32.0,10,1.0,850,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,91611.08,93455.77,111827.7,263,346,189,30,32,30,1
21325,2HA,1.0,39.0,107,1.0,2272,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,116264.01,108423.99,73631.92,110,112,103,30,31,30,0
9419,2HA,2.0,55.0,80,2.0,2482,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,36483.27,69381.99,45271.22,69,106,59,18,24,23,0
59258,2HA,1.0,53.0,23,1.0,2186,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,67449.17,96053.4,99606.35,19,24,204,16,21,19,0
116550,2HA,2.0,52.0,16,1.0,1930,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,20312.9,4158.24,14857.84,9,2,4,7,2,4,0
100266,2HA,2.0,30.0,42,2.0,2753,20,100,FTTH接入,0,0,109.45,77.72,79.33,宽带,60.0,1,4590.54,11198.27,27749.11,10,14,14,8,14,14,0
43520,2HA,2.0,24.0,32,1.0,1735,4,4,FTTH接入,0,0,90.0,88.5,88.5,宽带,90.0,0,29.66,23.59,29.75,26,23,20,17,16,18,1
81368,2HA,2.0,27.0,16,1.0,1469,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,18562.39,27846.38,26267.69,82,69,35,30,28,25,0
72213,2HA,1.0,46.0,19,1.0,1888,100,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,58245.75,34971.66,50924.52,30,21,29,30,20,29,0
22610,2HA,1.0,50.0,105,1.0,2422,50,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,81299.61,75658.37,59422.83,43,49,41,28,31,25,0
77457,2HA,2.0,34.0,17,4.0,13254,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,4866.69,29619.1,54482.92,7,12,32,3,8,18,0
38106,2HA,2.0,36.0,39,2.0,3818,20,20,FTTH接入,0,0,90.0,76.5,90.0,宽带,90.0,1,52516.32,103703.16,33056.74,38,72,37,22,26,20,0
74864,2HA,2.0,28.0,18,1.0,1312,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,60935.53,45104.69,70888.32,38,36,48,21,19,22,0
130344,2HA,2.0,61.0,8,,16,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,79745.66,153018.62,46310.53,49,92,29,24,31,17,0
126789,2HA,1.0,28.0,10,2.0,1851,100,100,FTTH接入,0,0,309.0,110.0,110.0,宽带,110.0,1,140223.57,122291.24,135052.91,53,52,62,28,30,30,1
92624,2HA,2.0,47.0,5,,90,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,48011.58,83695.88,64280.71,20,27,17,17,19,15,0
114005,2HA,1.0,36.0,17,2.0,2613,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,35443.48,50312.69,63588.28,32,31,32,30,31,30,0
106540,2HA,2.0,28.0,20,1.0,1847,20,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,44878.71,32605.91,34251.9,33,28,30,19,17,13,0
27937,2HA,1.0,21.0,53,2.0,2434,20,20,FTTH接入,0,0,80.0,80.0,130.0,宽带,80.0,1,36679.98,63937.48,55072.88,171,146,130,30,28,31,0
56427,2HA,1.0,53.0,23,2.0,2798,50,50,FTTH接入,0,1,102.3,102.3,102.3,宽带,90.0,1,59841.02,47878.71,54244.63,20,23,22,19,16,17,0
50977,2HA,1.0,44.0,25,1.0,2132,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,8.53,19.51,21.54,36,44,48,28,23,24,0
79398,2HA,2.0,40.0,16,2.0,2290,100,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,80.0,1,27008.71,21784.76,24168.72,120,112,96,29,28,27,0
80835,2HA,1.0,54.0,16,2.0,2965,100,100,FTTH接入,0,1,140.0,140.0,140.0,宽带,110.0,1,43306.99,24655.98,3753.94,15,8,4,13,8,3,0
85726,2HA,2.0,41.0,13,1.0,1275,8,100,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,19758.45,19035.0,24612.96,78,76,83,31,27,30,0
45441,2HA,1.0,41.0,30,1.0,2423,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,133520.87,128830.29,113383.5,78,101,67,30,31,30,1
59442,2HA,2.0,53.0,23,2.0,2908,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,119091.32,161988.17,175034.25,107,118,173,30,31,30,0
72136,2HA,1.0,29.0,19,1.0,1330,8,100,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,46140.23,21815.15,38091.58,101,76,207,27,23,30,0
133385,2HA,2.0,106.0,6,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,88250.5,98725.25,81098.77,66,70,61,29,31,29,0
98220,2HA,1.0,54.0,62,3.0,6879,4,100,FTTH接入,1,0,90.0,90.0,90.0,宽带,90.0,0,26379.73,30796.7,32381.21,10,28,18,10,16,14,0
105703,2HA,1.0,29.0,20,4.0,11102,100,100,FTTH接入,0,0,249.0,50.0,50.0,宽带,50.0,1,16263.92,25533.14,19653.36,30,28,30,28,24,29,0
45442,2HA,1.0,39.0,30,3.0,4398,8,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,31631.43,38817.12,48732.35,37,30,46,22,21,23,0
118232,2HA,1.0,68.0,15,3.0,4467,100,200,FTTH接入,0,0,150.0,150.0,150.0,宽带,150.0,1,62854.64,60392.89,65756.59,15,16,15,15,16,15,0
5749,2HA,1.0,26.0,88,1.0,2308,50,50,FTTH接入,0,0,90.0,90.0,80.0,宽带,90.0,0,53865.76,62748.83,56938.43,16,19,37,16,16,18,0
137177,2HA,1.0,49.0,4,,260,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,60998.4,65451.29,56855.11,26,22,31,16,18,18,0
92893,2HA,1.0,25.0,5,1.0,714,100,200,FTTH接入,0,0,160.0,137.74,130.0,宽带,130.0,1,69140.04,64508.95,70948.79,15,15,15,15,14,15,0
130360,2HA,1.0,50.0,8,4.0,1260,20,20,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,63597.25,69939.6,27810.41,24,30,14,21,26,14,0
68045,2HA,1.0,30.0,20,1.0,1807,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,40437.64,45879.68,58551.46,54,49,42,26,25,28,0
44217,2HA,2.0,36.0,31,1.0,1411,8,8,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,93376.84,117520.89,86419.55,90,107,51,26,30,24,0
27274,2HA,1.0,46.0,56,1.0,1472,4,4,FTTH接入,0,0,17.8,8.11,5.89,宽带,1.0,0,2151.02,520.83,1276.45,10,6,9,8,3,4,0
70600,2HA,2.0,47.0,20,2.0,3628,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,102944.19,111282.28,116402.62,71,87,89,30,31,30,0
41132,2HA,2.0,45.0,35,4.0,12267,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,96371.09,110974.37,85868.53,43,52,36,30,31,28,0
32782,2HA,2.0,27.0,46,,1838,100,100,FTTH接入,0,0,111.5,79.56,82.5,宽带,90.0,1,39329.37,28712.78,34532.92,58,28,59,30,15,26,0
25577,2HA,1.0,52.0,63,1.0,2537,8,100,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,53469.98,57522.42,58951.92,182,82,60,26,27,20,0
11152,2HA,1.0,25.0,78,2.0,3318,4,4,普通接入,0,0,100.0,100.0,100.0,宽带,108.0,0,101575.5,79301.02,85303.59,111,131,147,30,31,29,0
32203,2HA,1.0,40.0,47,3.0,3585,50,50,FTTH接入,0,1,75.0,75.0,75.0,宽带,60.0,1,57069.99,60536.4,72995.34,16,18,16,15,16,15,0
21837,2HA,1.0,41.0,106,2.0,2488,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,44625.58,70305.02,90837.96,27,35,41,21,28,28,0
17949,2HA,1.0,44.0,115,3.0,3872,8,20,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,1,108.22,106.65,174.07,27,27,21,19,19,19,0
69760,2HA,1.0,31.0,20,4.0,8711,100,100,FTTH接入,0,1,110.0,110.0,83.0,宽带,80.0,1,46575.41,62171.06,38795.45,14,19,16,13,17,14,0
15822,2HA,1.0,38.0,123,2.0,5740,50,50,FTTH接入,0,0,80.0,80.0,65.33,宽带,60.0,1,37197.68,39336.93,47312.49,16,15,15,16,15,15,0
131818,2HA,,,7,,0,8,8,LAN接入,0,0,90.0,90.0,90.0,宽带,90.0,1,63555.13,58972.46,71706.95,36,41,34,30,27,28,0
67388,2HA,2.0,25.0,20,1.0,1138,4,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,57032.28,53775.74,77999.14,29,22,30,19,15,18,0
112595,2HA,1.0,32.0,18,3.0,544,8,50,FTTH接入,6,2,24.32,24.23,26.55,宽带,90.0,0,26300.26,24422.66,26109.38,162,179,196,20,21,27,0
63267,2HA,1.0,26.0,22,2.0,2905,100,100,FTTH接入,0,0,85.0,83.5,85.0,宽带,60.0,1,95509.65,56817.48,147864.09,28,33,63,22,17,26,0
