SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09
25517,2HA,2.0,28.0,63,2.0,3839,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,53741.77,67164.33,48864.36,43,61,60,30,31,30
33766,2HA,2.0,60.0,45,3.0,4353,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,16446.98,16428.16,16720.51,84,82,89,30,31,27
56607,2HA,2.0,52.0,24,1.0,2870,6,6,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,19153.01,26704.09,38278.85,299,273,179,30,31,30
56666,2HA,2.0,33.0,23,1.0,1318,20,20,FTTH接入,0,0,55.0,104.5,55.0,宽带,60.0,1,21364.35,44710.23,41784.73,18,15,15,17,15,15
34463,2HA,1.0,42.0,44,4.0,8779,4,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,10143.78,8164.81,9105.92,34,30,28,30,28,27
33240,2HA,2.0,29.0,46,1.0,2146,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,67541.26,43421.33,77703.58,47,32,59,22,17,25
36082,2HA,1.0,27.0,42,1.0,2420,20,20,FTTH接入,0,0,288.0,80.0,80.0,宽带,80.0,1,82.04,88810.37,120891.09,146,62,71,25,25,28
39200,2HA,2.0,23.0,38,1.0,2626,8,8,LAN接入,0,0,55.0,55.0,55.0,宽带,60.0,1,48949.5,32954.95,31105.39,20,17,14,18,15,14
36157,2HA,1.0,34.0,41,1.0,1814,100,100,FTTH接入,0,0,259.0,60.0,60.0,宽带,60.0,1,46240.29,42612.4,38169.56,17,13,17,16,13,15
42844,2HA,2.0,25.0,33,4.0,6047,6,6,普通接入,0,0,81.52,81.0,81.0,宽带,90.0,1,58252.38,74172.89,51332.95,34,41,28,24,22,18
33835,2HA,2.0,37.0,44,2.0,2796,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,49244.47,85456.07,87179.34,27,36,33,23,31,30
37045,2HA,1.0,34.0,40,4.0,14670,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,90.0,1,37087.56,43760.74,44333.23,15,15,15,13,14,14
75270,2HA,1.0,27.0,18,2.0,2904,20,20,FTTH接入,0,0,110.0,107.0,110.0,宽带,110.0,0,41348.97,22707.89,42884.08,29,22,17,15,14,15
40319,2HA,1.0,33.0,37,1.0,1476,8,8,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,92524.05,57249.23,60173.91,79,106,50,22,22,17
72325,2HA,1.0,35.0,19,2.0,2676,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,85337.44,81503.31,42295.41,66,78,26,28,28,14
57520,2HA,2.0,39.0,23,1.0,1868,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,14329.67,12413.95,25583.15,143,218,179,27,32,30
63053,2HA,1.0,27.0,22,2.0,3634,6,6,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,14811.93,21105.27,33933.38,17,25,25,12,22,20
66395,2HA,2.0,35.0,20,1.0,1316,20,20,FTTH接入,0,0,50.0,108.0,50.0,宽带,50.0,1,40622.43,16951.02,9379.02,73,65,9,31,20,5
97397,2HA,2.0,39.0,68,2.0,6093,8,20,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,20536.33,27687.91,38992.17,72,114,96,27,24,29
61862,2HA,1.0,52.0,22,1.0,2096,8,8,LAN接入,0,0,55.0,55.0,55.0,宽带,60.0,1,36669.7,41610.36,55341.23,15,14,16,15,14,15
70756,2HA,2.0,36.0,19,1.0,1642,100,100,FTTH接入,0,0,85.0,80.16,55.0,宽带,60.0,1,16190.09,28875.7,16549.17,16,22,96,16,17,27
72180,2HA,1.0,49.0,19,2.0,2087,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,38444.87,41395.08,34041.94,35,36,46,25,24,21
74136,2HA,2.0,44.0,19,1.0,1765,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,115.97,127.59,98.3,16,24,225,13,16,28
65068,2HA,1.0,19.0,21,3.0,4508,8,200,FTTH接入,0,0,130.0,130.0,121.0,宽带,130.0,0,81570.58,48466.86,51595.02,37,35,17,22,21,15
65661,2HA,1.0,35.0,21,1.0,2279,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,39274.75,21734.89,18663.84,28,17,21,18,16,16
67396,2HA,2.0,43.0,20,1.0,1187,8,8,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,59686.48,68524.72,56050.32,113,61,45,27,25,24
60654,2HA,1.0,26.0,23,1.0,1477,20,20,LAN接入,0,0,55.0,104.5,55.0,宽带,60.0,1,35928.49,38032.14,19956.81,29,30,45,21,21,20
29803,2HA,1.0,41.0,51,1.0,2476,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,57552.84,77059.8,76729.32,61,114,103,23,29,30
60770,2HA,1.0,48.0,23,1.0,2587,100,100,FTTH接入,0,0,447.5,82.5,82.5,宽带,90.0,1,51065.7,81786.98,75677.15,455,219,336,27,27,28
97270,2HA,2.0,28.0,69,2.0,3124,8,50,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,87169.72,56017.75,112185.0,54,65,55,23,20,25
96153,2HA,1.0,23.0,3,1.0,1876,20,50,FTTH接入,0,0,60.0,60.0,118.0,宽带,60.0,1,60619.13,70996.27,62855.56,18,28,23,17,17,16
15806,2HA,1.0,53.0,123,,1472,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,51843.69,53690.21,53148.48,26,36,35,21,22,25
96786,2HA,2.0,43.0,72,1.0,2129,6,6,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,7888.97,6769.94,18518.69,53,32,51,26,22,25
100263,2HA,2.0,45.0,38,2.0,2823,20,20,FTTH接入,0,1,140.0,107.93,90.0,宽带,,1,48851.08,45128.56,36070.43,79,72,79,30,30,30
88505,2HA,1.0,29.0,10,1.0,1050,8,8,VDSL接入,0,0,90.0,90.0,90.0,宽带,90.0,0,26567.36,18166.67,33573.06,9,13,10,8,9,10
96723,2HA,2.0,34.0,72,1.0,1197,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,3015.32,23.83,45.78,40,42,61,21,25,21
90396,2HA,1.0,41.0,8,1.0,1417,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,76415.26,64623.88,57929.15,69,58,74,30,29,28
89430,2HA,1.0,27.0,9,1.0,1032,100,100,FTTH接入,0,0,120.0,147.74,90.0,宽带,90.0,0,40566.59,56752.38,34716.08,19,33,21,15,23,17
67112,2HA,2.0,42.0,20,1.0,2624,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,47849.36,61753.82,52784.0,22,25,29,18,18,19
64047,2HA,2.0,46.0,22,1.0,1993,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,7875.83,26849.37,45729.48,37,90,88,17,28,24
84268,2HA,2.0,22.0,14,2.0,3135,100,100,LAN接入,0,0,117.0,108.71,100.0,宽带,100.0,0,142384.46,131366.44,133211.47,72,63,69,30,31,30
64198,2HA,2.0,47.0,22,1.0,1532,50,50,FTTH接入,0,0,80.0,80.0,60.67,宽带,60.0,1,68767.44,82951.15,83262.61,58,43,41,27,26,30
58951,2HA,2.0,39.0,23,1.0,1982,4,10,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,14481.89,7383.29,8950.79,5,8,11,5,6,8
57679,2HA,1.0,30.0,23,4.0,9269,6,6,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,34930.78,49707.07,50022.58,104,74,61,27,28,26
94538,2HA,1.0,45.0,3,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,80031.3,118632.31,105671.43,45,60,58,28,31,30
97217,2HA,1.0,40.0,69,3.0,3743,20,100,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,1,22961.29,22754.01,18092.64,143,106,104,27,26,27
89079,2HA,2.0,42.0,10,1.0,720,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,53374.37,82400.4,59556.86,64,82,55,30,30,29
87005,2HA,2.0,47.0,12,2.0,1352,8,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,67323.79,60703.42,77485.65,23,22,22,18,18,16
16799,2HA,2.0,46.0,119,1.0,2471,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,75098.27,77612.18,49544.66,35,35,24,21,25,20
14152,2HA,1.0,33.0,131,3.0,6410,50,200,FTTH接入,0,0,150.0,137.74,130.0,宽带,110.0,0,53162.61,47543.37,56885.17,20,35,17,17,20,17
105340,2HA,2.0,36.0,20,1.0,2191,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,84260.04,87116.68,95241.31,41,38,34,30,31,29
105708,2HA,1.0,28.0,20,4.0,9475,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,6565.27,1543.2,3121.33,23,5,8,16,5,7
97960,2HA,,,64,,2279,4,4,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,143037.52,140029.1,123827.79,30,30,34,29,30,30
58986,2HA,2.0,59.0,23,1.0,1450,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,11763.08,8297.66,10610.07,63,70,41,27,28,24
57488,2HA,,,23,,508,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,28180.56,32308.64,40236.36,14,24,27,13,16,19
54258,2HA,1.0,26.0,24,2.0,3040,100,100,FTTH接入,0,0,120.0,112.26,90.0,宽带,90.0,0,67552.87,86900.06,60023.17,93,120,78,26,30,23
88367,2HA,2.0,39.0,10,2.0,1583,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,18062.9,29062.05,32331.34,9,16,11,7,11,10
98719,2HA,2.0,40.0,59,4.0,8504,8,20,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,74479.4,59733.26,44238.42,36,94,32,30,30,29
15007,2HA,1.0,63.0,126,1.0,1728,8,200,,0,0,80.0,80.0,80.0,宽带,80.0,0,38903.79,50736.37,24135.77,57,55,39,30,25,18
122174,2HA,2.0,25.0,14,3.0,3703,8,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,57744.03,53335.32,60715.47,75,63,68,31,30,31
123807,2HA,2.0,29.0,13,1.0,1050,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,9461.09,15692.01,23959.82,7,16,16,7,15,15
107959,2HA,1.0,28.0,20,5.0,0,20,20,FTTH接入,0,0,3.91,3.91,3.91,宽带,90.0,1,34235.7,53760.72,38802.4,37,37,33,29,30,29
117823,2HA,1.0,28.0,16,3.0,4365,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,33859.11,47451.87,48861.56,35,50,46,24,29,29
119567,2HA,1.0,27.0,15,2.0,1944,100,100,FTTH接入,0,0,110.0,260.26,80.0,宽带,80.0,1,60112.82,48666.99,78244.59,34,70,86,18,28,27
118207,2HA,1.0,62.0,16,1.0,1662,100,100,FTTH接入,0,0,110.0,100.76,79.2,宽带,80.0,1,23499.1,61218.1,50759.55,17,20,16,17,17,16
106394,2HA,2.0,51.0,20,1.0,1515,8,8,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,35766.87,69296.54,90368.4,58,93,97,20,28,25
115607,2HA,2.0,29.0,16,1.0,1277,8,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,60046.87,51453.88,56937.85,23,37,27,17,21,20
105527,2HA,2.0,37.0,20,4.0,6143,100,100,FTTH接入,0,0,100.0,80.0,80.0,宽带,80.0,1,55702.02,92760.01,77656.32,32,43,35,20,25,19
109847,2HA,1.0,27.0,19,1.0,1168,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,37071.79,33389.62,73664.11,16,31,37,12,19,20
111065,2HA,2.0,45.0,18,2.0,2415,20,20,普通接入,0,0,130.0,80.0,80.0,宽带,80.0,1,16982.94,14057.29,9748.84,36,34,31,30,29,27
37488,2HA,1.0,28.0,40,2.0,3194,6,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,57629.11,73518.66,46596.4,51,30,28,22,22,20
106318,2HA,2.0,34.0,20,2.0,3393,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,19616.52,6478.38,15752.26,13,13,13,13,10,12
102114,2HA,1.0,31.0,22,1.0,1597,100,100,FTTH接入,0,0,85.0,85.0,85.0,宽带,60.0,1,78912.15,71756.79,65282.09,83,116,146,30,27,29
107372,2HA,1.0,59.0,20,2.0,3131,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,64.61,62.63,60.94,42,39,24,23,22,19
107517,2HA,1.0,23.0,20,2.0,2172,100,100,FTTH接入,0,1,110.0,109.03,108.5,宽带,80.0,1,35765.88,50455.22,43345.44,16,16,21,15,16,15
11922,2HA,2.0,46.0,77,1.0,1932,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,40.53,47.79,38.88,83,66,63,30,25,28
3507,2HA,2.0,38.0,95,1.0,1579,6,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,41801.87,43872.73,39093.45,110,126,116,23,27,25
98059,2HA,2.0,41.0,64,2.0,3762,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,40394.6,40096.11,48811.36,40,25,40,20,17,21
97276,2HA,1.0,35.0,69,2.0,3387,8,8,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,69160.04,64206.39,25141.21,22,16,17,17,15,16
97457,2HA,1.0,44.0,67,2.0,4079,4,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,23527.05,29190.32,25106.2,16,17,19,15,16,15
99751,2HA,2.0,45.0,49,,16,12,12,FTTH接入,0,1,1.0,1.0,1.0,宽带,1.0,0,85250.51,84581.05,95618.36,176,175,310,24,22,25
124134,2HA,1.0,25.0,12,5.0,3165,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,38551.24,24487.44,24044.78,17,56,15,14,13,12
12403,2HA,2.0,35.0,76,2.0,4009,4,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,0,38045.42,131.07,107.46,206,70,61,23,25,22
96468,2HA,2.0,27.0,3,,150,50,50,FTTH接入,0,1,80.0,80.0,80.0,宽带,130.0,1,135.0,152.97,147.81,89,113,147,27,29,27
27911,2HA,1.0,45.0,54,1.0,1816,8,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,42896.86,19658.4,15253.72,36,39,33,29,32,28
27240,2HA,2.0,67.0,56,1.0,3178,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,37268.4,30651.92,32206.65,72,49,47,24,26,25
36351,2HA,1.0,32.0,41,2.0,3122,100,100,FTTH接入,0,0,288.1,89.1,89.1,宽带,90.0,1,53796.41,69339.94,43841.02,50,69,44,30,28,22
79056,2HA,1.0,40.0,17,1.0,1789,8,50,FTTH接入,0,0,97.33,100.0,82.67,宽带,80.0,1,98289.29,187895.94,217435.89,26,64,73,16,24,27
6077,2HA,1.0,41.0,87,3.0,4190,100,100,FTTH接入,1,0,279.0,80.0,80.0,宽带,80.0,1,43823.66,67114.52,49964.93,17,17,15,17,16,15
50297,2HA,2.0,25.0,26,2.0,2790,4,4,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,39904.87,18670.67,34648.59,38,31,39,28,27,27
122536,2HA,1.0,20.0,14,3.0,3893,100,100,FTTH接入,0,0,309.0,110.0,110.0,宽带,110.0,1,110861.71,143173.45,119574.4,48,66,52,26,30,29
93158,2HA,2.0,29.0,4,,163,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,4470.11,0.41,4107.97,4,6,2,3,2,1
99059,2HA,1.0,38.0,56,3.0,4047,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,108.0,0,40184.96,52220.16,43091.3,18,39,17,17,17,16
16839,2HA,1.0,39.0,119,1.0,2672,4,4,,0,0,80.0,80.0,80.0,宽带,80.0,0,40874.34,38094.14,26546.35,42,44,39,26,24,21
100092,2HA,2.0,30.0,44,4.0,10266,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,26293.9,49408.55,44050.42,20,29,21,15,18,16
121086,2HA,2.0,22.0,14,2.0,2167,100,100,FTTH接入,0,0,120.0,120.0,120.0,宽带,90.0,1,71280.33,57087.48,44717.3,18,13,10,17,12,10
123877,2HA,1.0,26.0,13,2.0,2138,100,100,FTTH接入,0,0,118.0,110.0,110.0,宽带,110.0,0,57189.71,56244.0,55332.13,16,16,15,15,16,15
69500,2HA,1.0,24.0,20,1.0,1164,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,36350.9,14637.7,38154.09,58,18,104,28,10,23
79076,2HA,1.0,23.0,17,2.0,2199,50,50,FTTH接入,0,0,102.5,88.5,88.5,宽带,90.0,0,21771.73,16855.52,61375.86,14,7,65,10,6,22
78199,2HA,1.0,41.0,17,1.0,2573,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,59148.36,58237.6,47653.74,68,44,76,27,25,25
39781,2HA,2.0,63.0,37,1.0,2188,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,47884.6,39367.33,28296.35,44,56,54,27,31,29
64819,2HA,1.0,26.0,21,1.0,758,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,15060.6,17229.83,7680.77,11,11,5,8,5,5
130683,2HA,1.0,33.0,7,1.0,447,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,59022.53,75789.3,67960.52,36,45,42,20,26,24
8501,2HA,1.0,39.0,82,2.0,3629,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,99973.16,126480.86,122937.44,64,78,69,27,31,30
113771,2HA,2.0,42.0,17,1.0,1695,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,43464.68,45854.31,64159.2,13,18,25,13,15,16
115004,2HA,1.0,26.0,17,1.0,2446,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,14300.6,30788.55,42992.55,15,17,19,14,11,16
88136,2HA,1.0,26.0,11,2.0,2137,20,20,FTTH接入,0,1,130.0,130.0,130.0,宽带,130.0,1,18346.12,50369.76,33934.46,16,15,15,15,15,15
52809,2HA,1.0,34.0,25,3.0,4443,6,6,普通接入,0,0,82.5,82.5,82.5,宽带,90.0,1,73196.22,46695.42,27246.31,35,32,32,30,30,30
102568,2HA,2.0,41.0,22,1.0,1397,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,19332.45,27483.99,17185.33,89,84,125,28,31,30
28825,2HA,2.0,29.0,52,1.0,1632,4,4,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,72105.36,74013.99,64231.89,53,60,60,28,29,29
52794,2HA,1.0,27.0,25,4.0,9342,50,50,FTTH接入,0,0,78.67,55.0,55.0,宽带,60.0,1,139.51,65.11,126.33,24,19,22,19,17,16
32296,2HA,2.0,43.0,47,1.0,1546,4,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,56675.3,42826.33,66318.03,21,23,40,19,14,29
31890,2HA,2.0,32.0,47,3.0,3940,8,8,FTTH接入,0,0,59.4,60.0,58.5,宽带,60.0,0,6769.06,1106.18,16731.62,6,3,11,5,3,8
51494,2HA,1.0,49.0,25,3.0,4036,100,100,FTTH接入,0,0,149.17,149.17,119.17,宽带,130.0,1,89102.94,47221.8,68398.9,69,77,41,25,23,20
111591,2HA,1.0,49.0,18,1.0,1942,20,20,FTTH接入,0,0,60.0,60.0,110.0,宽带,60.0,1,126.53,228.96,186.37,101,83,77,30,31,30
14691,2HA,,,128,1.0,2629,6,6,FTTH接入,0,0,437.0,80.0,80.0,宽带,80.0,1,17938.92,20398.47,43715.38,134,134,121,30,31,30
121525,2HA,2.0,33.0,14,2.0,1674,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,34224.93,41689.69,19362.43,132,147,198,26,28,26
24696,2HA,1.0,37.0,67,4.0,7058,100,100,FTTH接入,0,0,277.5,80.0,77.0,宽带,80.0,1,42232.05,22600.66,40182.68,16,15,22,16,13,14
86571,2HA,1.0,23.0,13,2.0,2149,50,50,FTTH接入,0,0,120.17,110.0,110.0,宽带,110.0,0,147415.76,315232.4,335404.32,68,165,125,27,32,31
64991,2HA,2.0,29.0,21,1.0,4786,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,26996.99,20678.5,35884.34,145,123,134,30,27,29
12603,2HA,2.0,30.0,75,,1472,4,4,LAN接入,0,0,80.0,80.0,80.0,宽带,80.0,0,85273.89,90866.47,86908.75,88,90,53,28,32,28
22540,2HA,2.0,67.0,105,1.0,1213,4,20,FTTH接入,0,0,44.21,44.21,44.21,宽带,108.0,0,2598.09,7436.41,4260.16,44,40,31,15,18,15
87846,2HA,1.0,23.0,11,1.0,911,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,32829.26,38144.3,54253.11,82,30,25,22,21,18
83857,2HA,1.0,40.0,15,2.0,2304,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,35556.83,101909.73,136360.57,13,27,48,8,20,22
68546,2HA,2.0,33.0,20,1.0,1225,4,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,6157.22,10869.58,8010.41,46,55,40,29,30,29
70723,2HA,1.0,25.0,19,1.0,2296,100,100,FTTH接入,0,0,110.0,93.55,80.0,宽带,80.0,1,46768.21,69270.62,61836.28,16,16,16,14,16,16
117350,2HA,1.0,38.0,16,2.0,1963,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,79995.73,62262.42,25746.61,25,20,19,19,17,14
114431,2HA,2.0,20.0,17,1.0,1624,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,38536.29,57307.23,92402.72,121,132,112,28,28,25
129242,2HA,1.0,39.0,8,4.0,9684,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,22339.5,66876.02,93006.35,5,20,30,5,17,20
18698,2HA,1.0,57.0,113,2.0,2670,100,100,FTTH接入,0,0,110.0,108.5,110.0,宽带,80.0,1,45762.02,55384.48,55014.99,29,26,34,16,16,20
81895,2HA,2.0,34.0,16,2.0,6991,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,29658.47,23649.79,18212.78,14,16,13,14,16,13
127947,2HA,2.0,59.0,9,2.0,1346,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,48917.41,34313.9,26844.93,19,13,16,18,13,15
123905,2HA,2.0,27.0,13,2.0,2557,100,100,FTTH接入,0,0,309.0,110.0,110.0,宽带,110.0,1,41397.44,35198.48,53890.82,15,19,19,12,11,14
102288,2HA,1.0,42.0,22,2.0,2937,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,72109.34,61331.86,68671.98,26,20,25,19,16,17
101366,2HA,2.0,44.0,23,7.0,0,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,39863.51,52359.87,44144.03,17,19,17,16,17,15
32350,2HA,1.0,25.0,47,2.0,4040,6,50,FTTH接入,0,0,90.0,88.5,88.5,宽带,90.0,0,31929.97,24104.32,37431.59,16,15,17,15,14,16
103677,2HA,2.0,47.0,21,1.0,1906,100,100,FTTH接入,0,0,94.0,80.0,80.0,宽带,80.0,1,243.71,247.09,148.02,64,74,66,29,31,30
127155,2HA,1.0,33.0,10,1.0,932,20,20,FTTH接入,0,0,90.0,139.5,90.0,宽带,90.0,1,60193.77,64154.97,55155.22,16,19,18,16,16,17
123161,2HA,2.0,62.0,13,1.0,762,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,62518.82,41613.97,16012.37,51,35,38,29,22,22
113453,2HA,1.0,29.0,17,2.0,6489,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,65641.84,48287.58,34398.08,196,124,17,26,24,14
129149,2HA,1.0,38.0,8,1.0,958,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,70943.82,69765.79,65853.49,61,40,26,20,20,17
115226,2HA,1.0,27.0,17,2.0,3446,12,12,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,49953.3,60493.92,54579.14,31,63,150,17,23,27
58877,2HA,2.0,27.0,23,3.0,6224,6,6,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,43607.45,24224.79,11384.33,16,10,11,15,10,11
35461,2HA,1.0,43.0,42,1.0,2178,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,38520.98,32844.86,28089.43,79,105,108,28,28,28
126955,2HA,2.0,50.0,10,2.0,1870,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,9891.02,20774.6,18107.63,17,16,15,15,16,15
108997,2HA,1.0,43.0,19,1.0,2132,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,22999.85,31885.46,41919.35,16,16,18,16,15,18
51044,2HA,1.0,42.0,25,2.0,3424,8,8,FTTH接入,0,0,90.0,86.8,82.3,宽带,90.0,0,21296.65,82876.98,71513.69,6,52,40,6,22,22
132762,2HA,1.0,22.0,7,,204,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,47.62,73.46,157.99,18,28,18,15,16,17
98767,2HA,2.0,49.0,59,1.0,734,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,22022.06,31087.93,35142.74,66,85,96,30,31,30
118593,2HA,2.0,26.0,16,2.0,2574,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,75585.08,77734.69,78640.99,286,236,284,31,28,30
2288,2HA,1.0,48.0,99,1.0,1887,20,20,FTTH接入,0,0,44.21,44.21,44.21,宽带,108.0,1,797.12,2896.97,8656.76,5,10,20,5,10,19
4074,2HA,1.0,39.0,93,1.0,1850,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,30258.68,26406.69,41197.73,82,65,65,25,25,20
3300,2HA,2.0,28.0,96,2.0,3772,20,100,FTTH接入,0,0,80.0,129.0,80.0,宽带,80.0,1,26258.57,38811.36,53263.45,90,135,170,24,26,30
1917,2HA,2.0,40.0,100,1.0,2272,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,26088.61,35433.55,40774.84,88,112,82,30,31,30
74013,2HA,2.0,42.0,19,4.0,841,8,8,LAN接入,0,0,80.0,80.0,80.0,宽带,80.0,1,59167.41,67467.41,69278.27,16,16,21,16,16,16
45279,2HA,1.0,31.0,30,1.0,1455,50,50,FTTH接入,0,0,105.0,75.0,75.0,宽带,80.0,1,103914.69,74935.3,62997.16,42,18,20,21,18,15
110578,2HA,2.0,32.0,19,1.0,3849,6,6,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,68454.38,29999.39,39362.39,46,31,46,29,26,29
