SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT,FLAG
13387,27,7878.0,9,555,1.0,0,0,,28.46,2,0.0,1,50,20,0.7143,186.72,26.77,0.8746,4.0,8.0,0.3333,12.5,2.5,46.68,3.35,3.73,1.34,0.0,0.0,13.0,0.26,50,1.0,2,0.04,1.04,186.72,1.0,3.75,0.0201,1.0201,1,0.56,0,2.0,9,17.35,1,,0,0
6906,8,8397.0,79,1671,3.0,0,0,,1.0,2,0.0,3,1,1,0.5,1.3,0.48,0.729,1.0,1.0,0.5,1.0,1.0,1.3,0.48,1.3,0.48,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,10.0,10,0.71,1,1.0,0,0
17679,2,3119.0,129,1788,3.0,107,0,,258.5,2,0.0,3,114,120,0.4872,215.9,293.15,0.4241,19.0,12.0,0.6129,6.0,10.0,11.36,24.43,1.89,2.44,6.0,0.0526,61.0,0.5351,0,0.0,11,0.0965,0.0965,0.0,0.0,57.43,0.266,0.266,3,0.0,1,30.0,1225,2765.69,14,0.4035,0,0
15731,18,5.0,299,2078,1.0,24,2,899.0,89.7,2,0.0,2,29,1,0.9667,219.37,1.3,0.9941,6.0,1.0,0.8571,4.83,1.0,36.56,1.3,7.56,1.3,0.0,0.0,4.0,0.1379,29,1.0,1,0.0345,1.0345,219.37,1.0,11.43,0.0521,1.0521,1,0.0345,0,13.0,160,1880.31,1,,1,0
2025,35,8097.0,129,1557,4.0,185,5,1999.0,129.0,2,0.0,4,44,15,0.7458,483.63,184.57,0.7238,9.0,8.0,0.5294,4.89,1.88,53.74,23.07,10.99,12.3,2.0,0.0455,10.0,0.2273,44,1.0,42,0.9545,1.9545,483.63,1.0,453.25,0.9372,1.9372,2,0.7955,3,31.0,677,1236.37,22,0.25,1,0
18558,75,417.0,299,2078,2.0,84,2,3899.0,299.0,2,598.0,3,86,70,0.5513,114.77,71.1,0.6175,20.0,26.0,0.4348,4.3,2.69,5.74,2.73,1.33,1.02,7.0,0.0814,43.0,0.5,0,0.0,3,0.0349,0.0349,0.0,0.0,13.17,0.1147,0.1147,1,0.0,15,31.0,528,2093.61,18,0.2442,0,0
4016,7,696.0,129,1353,3.0,274,12,299.0,1.0,2,0.0,3,163,64,0.7181,332.77,116.92,0.74,47.0,28.0,0.6267,3.47,2.29,7.08,4.18,2.04,1.83,19.0,0.1166,83.0,0.5092,0,0.0,4,0.0245,0.0245,0.0,0.0,17.4,0.0523,0.0523,1,0.0,0,31.0,599,310.17,13,0.6442,0,0
11932,58,94.0,99,1590,2.0,162,0,,1.0,2,0.0,2,36,6,0.8571,30.15,6.47,0.8234,4.0,5.0,0.4444,9.0,1.2,7.54,1.29,0.84,1.08,10.0,0.2778,19.0,0.5278,0,0.0,6,0.1667,0.1667,0.0,0.0,16.73,0.555,0.555,1,0.0,0,31.0,1518,20598.48,7,0.4722,0,0
3830,5,1049.0,9,1862,1.0,0,0,,20.33,2,0.0,1,102,114,0.4722,164.8,180.93,0.4767,15.0,14.0,0.5172,6.8,8.14,10.99,12.92,1.62,1.59,6.0,0.0588,52.0,0.5098,0,0.0,17,0.1667,0.1667,0.0,0.0,52.93,0.3212,0.3212,2,0.0,0,25.0,26,0.16,16,0.6373,0,0
8978,1,4259.0,39,259,1.0,150,3,3698.0,23.71,2,0.0,1,4,0,1.0,4.27,0.0,1.0,3.0,0.0,1.0,1.33,0.0,1.42,0.0,1.07,0.0,0.0,0.0,1.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,89,135.75,3,0.5,0,0
14367,6,5979.0,79,1671,2.0,55,6,999.0,79.2,2,0.0,2,32,54,0.3721,75.35,257.37,0.2265,8.0,7.0,0.5333,4.0,7.71,9.42,36.77,2.35,4.77,0.0,0.0,7.0,0.2188,7,0.2188,12,0.375,0.5938,16.63,0.2207,20.53,0.2725,0.4932,1,2.0,1,,0,0.0,8,0.4063,0,0
580,5,196.0,199,2492,1.0,0,0,,199.0,2,59.7,3,282,0,1.0,673.42,0.0,1.0,279.0,0.0,1.0,1.01,0.0,2.41,0.0,2.39,0.0,36.0,0.1277,116.0,0.4113,0,0.0,268,0.9504,0.9504,0.0,0.0,667.73,0.9916,0.9916,146,0.0,0,,0,0.0,4,0.9078,0,1
14900,41,800.0,129,1601,2.0,275,0,,344.05,2,0.0,2,152,85,0.6414,449.55,183.58,0.71,38.0,24.0,0.6129,4.0,3.54,11.83,7.65,2.96,2.16,9.0,0.0592,41.0,0.2697,100,0.6579,39,0.2566,0.9145,347.48,0.773,117.47,0.2613,1.0343,6,0.21,4,31.0,1179,5657.19,27,0.0855,1,0
20753,85,,299,2516,3.0,151,2,4699.0,301.2,2,0.0,3,138,168,0.451,431.27,592.55,0.4212,53.0,67.0,0.4417,2.6,2.51,8.14,8.84,3.13,3.53,12.0,0.087,47.0,0.3406,120,0.8696,92,0.6667,1.5363,403.78,0.9363,259.22,0.6011,1.5374,3,0.725,22,30.0,712,5890.08,30,0.2536,0,0
6295,88,,39,238,1.0,12,3,1298.0,39.0,2,0.0,1,12,40,0.2308,120.62,97.8,0.5522,6.0,19.0,0.24,2.0,2.11,20.1,5.15,10.05,2.45,3.0,0.25,7.0,0.5833,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.9167,1,0
15623,61,344.0,169,2072,2.0,362,56,299.0,0.0,2,0.0,2,5,0,1.0,12.1,0.0,1.0,3.0,0.0,1.0,1.67,0.0,4.03,0.0,2.42,0.0,1.0,0.2,0.0,0.0,0,0.0,2,0.4,0.4,0.0,0.0,8.87,0.7328,0.7328,1,0.0,0,,0,0.0,2,0.8,0,0
12950,21,1146.0,169,2149,4.0,73,3,1598.0,169.0,2,0.65,4,209,103,0.6699,406.67,290.43,0.5834,60.0,48.0,0.5556,3.48,2.15,6.78,6.05,1.95,2.82,37.0,0.177,111.0,0.5311,0,0.0,13,0.0622,0.0622,0.0,0.0,81.78,0.2011,0.2011,3,0.0,13,19.0,141,333.51,7,0.7177,0,0
1063,1,1169.0,79,1671,2.0,0,0,,0.9,2,0.0,2,2,0,1.0,3.45,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.73,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,0.19,1,1.0,0,0
12343,74,5281.0,169,2072,2.0,15,3,2998.0,0.3,2,0.0,2,37,59,0.3854,79.1,104.05,0.4319,14.0,21.0,0.4,2.64,2.81,5.65,4.95,2.14,1.76,6.0,0.1622,16.0,0.4324,0,0.0,1,0.027,0.027,0.0,0.0,0.95,0.012,0.012,1,0.0,2,29.0,364,1301.42,15,0.2703,3,0
14577,51,17189.0,169,1628,3.0,113,4,5888.0,169.4,2,0.0,3,83,76,0.522,136.85,109.9,0.5546,17.0,22.0,0.4359,4.88,3.45,8.05,5.0,1.65,1.45,7.0,0.0843,49.0,0.5904,74,0.8916,18,0.2169,1.1085,128.65,0.9401,7.5,0.0548,0.9949,2,0.973,4,31.0,1796,27442.61,6,0.0482,2,0
20762,18,1418.0,129,1353,4.0,1,0,,11.0,2,0.0,4,86,43,0.6667,57.78,31.62,0.6463,8.0,10.0,0.4444,10.75,4.3,7.22,3.16,0.67,0.74,35.0,0.407,45.0,0.5233,0,0.0,3,0.0349,0.0349,0.0,0.0,9.95,0.1722,0.1722,1,0.0,0,,0,0.0,7,0.407,1,0
18422,56,8270.0,5,2509,1.0,91,7,399.0,26.6,2,5.08,1,45,31,0.5921,164.35,135.0,0.549,14.0,12.0,0.5385,3.21,2.58,11.74,11.25,3.65,4.35,4.0,0.0889,13.0,0.2889,0,0.0,4,0.0889,0.0889,0.0,0.0,1.32,0.008,0.008,3,0.0,0,,0,0.0,4,0.8667,0,0
19028,8,343.0,19,669,1.0,373,8,2999.0,20.7,2,0.0,1,8,24,0.25,12.42,17.77,0.4114,5.0,5.0,0.5,1.6,4.8,2.48,3.55,1.55,0.74,1.0,0.125,4.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,2175,7424.38,4,0.5,0,0
20231,1,628.0,169,2005,4.0,163,23,199.0,0.87,2,0.0,4,12,0,1.0,6.75,0.0,1.0,9.0,0.0,1.0,1.33,0.0,0.75,0.0,0.56,0.0,1.0,0.0833,11.0,0.9167,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,2,52.99,2,0.5,0,0
19518,33,4970.0,19,2527,1.0,18,0,,19.0,2,0.0,1,6,15,0.2857,9.42,18.78,0.3339,5.0,10.0,0.3333,1.2,1.5,1.88,1.88,1.57,1.25,1.0,0.1667,3.0,0.5,6,1.0,5,0.8333,1.8333,9.42,1.0,9.27,0.9841,1.9841,3,0.3333,0,,0,0.0,1,,0,0
19070,36,311.0,129,1557,1.0,14,4,6088.0,129.0,2,0.0,5,12,4,0.75,55.88,4.55,0.9247,11.0,4.0,0.7333,1.09,1.0,5.08,1.14,4.66,1.14,2.0,0.1667,5.0,0.4167,0,0.0,2,0.1667,0.1667,0.0,0.0,1.13,0.0203,0.0203,2,0.0,0,24.0,656,667.73,2,0.5,0,0
8768,1,1426.0,169,1628,3.0,12,3,1298.0,0.0,2,0.0,3,25,12,0.6757,52.0,8.98,0.8527,10.0,8.0,0.5556,2.5,1.5,5.2,1.12,2.08,0.75,3.0,0.12,13.0,0.52,2,0.08,12,0.48,0.56,1.17,0.0224,23.03,0.4429,0.4653,2,4.5,0,10.0,255,202.76,7,0.36,0,0
11635,5,6584.0,99,2269,3.0,78,6,1299.0,1.0,2,0.0,3,30,34,0.4688,35.7,27.95,0.5609,13.0,11.0,0.5417,2.31,3.09,2.75,2.54,1.19,0.82,5.0,0.1667,12.0,0.4,0,0.0,11,0.3667,0.3667,0.0,0.0,15.67,0.4388,0.4388,3,0.0,2,4.0,17,294.65,11,0.3333,0,0
10128,27,150.0,129,200,2.0,46,2,1298.0,0.0,2,0.0,2,2,1,0.6667,2.08,0.15,0.9328,1.0,1.0,0.5,2.0,1.0,2.08,0.15,1.04,0.15,0.0,0.0,1.0,0.5,2,1.0,2,1.0,2.0,2.08,1.0,2.08,1.0,2.0,1,1.0,0,18.0,84,36.8,1,,3,0
1025,5,3054.0,129,1353,3.0,5,3,1498.0,1.2,2,0.0,3,110,66,0.625,346.58,208.07,0.6249,29.0,13.0,0.6905,3.79,5.08,11.95,16.01,3.15,3.15,12.0,0.1091,37.0,0.3364,0,0.0,9,0.0818,0.0818,0.0,0.0,84.63,0.2442,0.2442,3,0.0,4,29.0,708,147.87,6,0.8727,0,0
10676,9,80.0,19,669,1.0,22,1,2799.0,19.5,2,0.0,1,4,13,0.2353,11.05,8.43,0.5672,4.0,4.0,0.5,1.0,3.25,2.76,2.11,2.76,0.65,1.0,0.25,1.0,0.25,0,0.0,1,0.25,0.25,0.0,0.0,3.07,0.2775,0.2775,1,0.0,1,31.0,1721,955.98,3,0.5,0,0
14468,53,2346.0,169,1628,2.0,6,1,2799.0,2.39,2,0.0,2,7,6,0.5385,34.92,28.55,0.5502,5.0,4.0,0.5556,1.4,1.5,6.98,7.14,4.99,4.76,0.0,0.0,1.0,0.1429,7,1.0,4,0.5714,1.5714,34.92,1.0,9.7,0.2778,1.2778,2,0.4286,0,31.0,205,171.65,1,,0,0
1425,72,19.0,129,1601,3.0,22,1,2799.0,0.2,2,0.0,3,34,19,0.6415,29.85,18.52,0.6172,10.0,9.0,0.5263,3.4,2.11,2.99,2.06,0.88,0.97,6.0,0.1765,19.0,0.5588,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,21.0,134,2016.17,8,0.5,2,0
2632,63,215.0,39,2297,2.0,71,2,3688.0,39.1,2,0.0,2,94,36,0.7231,211.93,49.12,0.8118,44.0,13.0,0.7719,2.14,2.77,4.82,3.78,2.25,1.36,5.0,0.0532,39.0,0.4149,0,0.0,5,0.0532,0.0532,0.0,0.0,15.68,0.074,0.074,4,0.0,10,13.0,252,382.72,18,0.2766,1,0
19179,4,2893.0,129,1137,1.0,8,3,2798.0,133.1,2,0.0,2,14,6,0.7,11.73,11.4,0.5072,2.0,3.0,0.4,7.0,2.0,5.87,3.8,0.84,1.9,2.0,0.1429,8.0,0.5714,0,0.0,1,0.0714,0.0714,0.0,0.0,0.48,0.0412,0.0412,1,0.0,41,31.0,2484,62706.76,5,0.5,0,0
17695,11,8174.0,129,1353,4.0,59,2,1799.0,129.0,2,0.0,4,106,87,0.5492,233.45,98.38,0.7035,25.0,33.0,0.431,4.24,2.64,9.34,2.98,2.2,1.13,10.0,0.0943,44.0,0.4151,96,0.9057,78,0.7358,1.6415,212.83,0.9117,109.08,0.4673,1.379,3,0.7604,1,31.0,721,1736.72,7,0.0472,0,0
6367,85,,129,1788,3.0,71,2,3688.0,129.1,2,0.0,3,138,128,0.5188,151.28,191.17,0.4418,55.0,56.0,0.4955,2.51,2.29,2.75,3.41,1.1,1.49,13.0,0.0942,74.0,0.5362,131,0.9493,132,0.9565,1.9058,133.65,0.8834,142.92,0.9447,1.8281,7,0.6565,0,31.0,804,2682.09,6,0.0217,0,0
12642,30,707.0,169,2072,2.0,3,1,1599.0,11.3,2,0.0,2,41,84,0.328,39.7,88.47,0.3098,20.0,32.0,0.3846,2.05,2.63,1.99,2.76,0.97,1.05,5.0,0.122,24.0,0.5854,0,0.0,4,0.0976,0.0976,0.0,0.0,2.2,0.0554,0.0554,1,0.0,1,31.0,1617,14519.43,13,0.3171,1,0
8337,17,409.0,299,1874,3.0,165,7,399.0,7.5,2,0.0,3,21,30,0.4118,22.22,18.62,0.5441,6.0,4.0,0.6,3.5,7.5,3.7,4.65,1.06,0.62,7.0,0.3333,3.0,0.1429,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,,0,0.0,5,0.5714,0,0
6757,105,,39,2297,1.0,452,7,399.0,39.0,2,0.0,1,93,129,0.4189,273.43,505.1,0.3512,37.0,47.0,0.4405,2.51,2.74,7.39,10.75,2.94,3.92,9.0,0.0968,37.0,0.3978,3,0.0323,5,0.0538,0.0861,4.95,0.0181,24.3,0.0889,0.107,1,1.6667,83,,0,0.0,20,0.5161,1,0
12847,4,169.0,129,328,1.0,203,6,1399.0,51.6,2,0.0,1,23,11,0.6765,38.95,8.23,0.8255,7.0,3.0,0.7,3.29,3.67,5.56,2.74,1.69,0.75,0.0,0.0,12.0,0.5217,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,30.0,1074,1332.38,8,0.2609,0,0
3277,60,11752.0,20,2321,1.0,276,7,499.0,20.0,2,0.0,1,8,8,0.5,17.5,4.62,0.7913,3.0,8.0,0.2727,2.67,1.0,5.83,0.58,2.19,0.58,1.0,0.125,2.0,0.25,0,0.0,2,0.25,0.25,0.0,0.0,8.43,0.4819,0.4819,1,0.0,0,,0,0.0,1,1.0,0,0
16985,44,3047.0,129,200,2.0,1,0,,0.0,2,0.0,2,1,1,0.5,2.08,3.25,0.3906,1.0,1.0,0.5,1.0,1.0,2.08,3.25,2.08,3.25,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,2,0.01,1,1.0,0,0
15164,1,6538.0,99,1897,2.0,4,1,1299.0,0.0,2,0.0,2,1,0,1.0,1.02,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.02,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,28.43,1,1.0,0,0
1305,27,3899.0,129,200,3.0,125,0,,240.46,2,0.0,3,52,41,0.5591,41.13,56.87,0.4197,16.0,21.0,0.4324,3.25,1.95,2.57,2.71,0.79,1.39,21.0,0.4038,24.0,0.4615,51,0.9808,29,0.5577,1.5385,40.7,0.9895,11.27,0.2739,1.2634,5,0.4706,4,30.0,464,1809.42,6,0.0192,0,0
264,5,196.0,199,2492,1.0,0,0,,199.0,2,59.7,3,437,1,0.9977,874.95,0.45,0.9995,430.0,1.0,0.9977,1.02,1.0,2.03,0.45,2.0,0.45,55.0,0.1259,165.0,0.3776,0,0.0,416,0.9519,0.9519,0.0,0.0,848.33,0.9696,0.9696,174,0.0,0,,0,0.0,4,0.8627,0,1
7939,111,,9,1862,1.0,16,2,1099.0,9.0,2,0.0,1,13,81,0.1383,5.27,79.78,0.0619,8.0,45.0,0.1509,1.63,1.8,0.66,1.77,0.41,0.98,8.0,0.6154,4.0,0.3077,3,0.2308,3,0.2308,0.4616,2.3,0.4367,0.72,0.1361,0.5728,2,0.6667,20,25.0,28,7.54,4,0.4615,1,0
4768,71,919.0,129,1557,1.0,6,1,2799.0,585.02,2,0.0,1,1046,726,0.5903,1998.58,1420.37,0.5846,130.0,84.0,0.6075,8.05,8.64,15.37,16.91,1.91,1.96,96.0,0.0918,422.0,0.4034,382,0.3652,39,0.0373,0.4025,828.2,0.4144,50.4,0.0252,0.4396,8,0.0366,5,31.0,2555,34741.25,227,0.087,0,0
19488,21,2961.0,129,1137,2.0,455,13,1899.0,1.0,2,0.0,2,5,7,0.4167,4.15,5.43,0.433,3.0,5.0,0.375,1.67,1.4,1.38,1.09,0.83,0.78,0.0,0.0,4.0,0.8,0,0.0,1,0.2,0.2,0.0,0.0,1.5,0.3614,0.3614,1,0.0,0,8.0,154,287.99,1,1.0,0,0
6569,12,4465.0,79,1671,1.0,49,1,3299.0,79.0,2,11.23,1,3,6,0.3333,1.43,4.13,0.2575,2.0,4.0,0.3333,1.5,1.5,0.72,1.03,0.48,0.69,1.0,0.3333,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0,0
8270,8,2249.0,99,2269,2.0,10,1,2799.0,1.0,2,0.0,2,9,0,1.0,7.85,0.0,1.0,7.0,0.0,1.0,1.29,0.0,1.12,0.0,0.87,0.0,3.0,0.3333,5.0,0.5556,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,5,0.2222,0,0
4997,87,,0,1992,1.0,0,0,,13.8,2,0.0,1,15,33,0.3125,35.8,128.63,0.2177,6.0,7.0,0.4615,2.5,4.71,5.97,18.38,2.39,3.9,2.0,0.1333,5.0,0.3333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.8,0,0
13375,12,3285.0,79,1671,1.0,153,2,3988.0,79.0,2,0.0,1,9,4,0.6923,8.45,2.05,0.8048,6.0,4.0,0.6,1.5,1.0,1.41,0.51,0.94,0.51,0.0,0.0,7.0,0.7778,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,682,351.68,5,0.1111,0,0
3692,94,,99,1590,1.0,264,0,,104.1,2,0.0,1,529,307,0.6328,493.48,297.48,0.6239,95.0,82.0,0.5367,5.57,3.74,5.19,3.63,0.93,0.97,76.0,0.1437,283.0,0.535,0,0.0,32,0.0605,0.0605,0.0,0.0,44.9,0.091,0.091,9,0.0,10,31.0,1959,19950.48,13,0.4518,2,0
7884,43,1403.0,189,1713,3.0,16,2,1099.0,15.0,2,0.0,3,40,17,0.7018,35.33,31.12,0.5317,15.0,8.0,0.6522,2.67,2.13,2.36,3.89,0.88,1.83,6.0,0.15,26.0,0.65,0,0.0,1,0.025,0.025,0.0,0.0,0.58,0.0165,0.0165,1,0.0,0,,0,0.0,6,0.625,0,0
10446,8,7048.0,129,1353,3.0,5,3,1498.0,13.62,2,0.0,3,4,20,0.1667,1.87,6.47,0.224,1.0,4.0,0.2,4.0,5.0,1.87,1.62,0.47,0.32,2.0,0.5,2.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,21.0,196,2246.05,2,0.5,0,0
12755,10,6067.0,199,1875,4.0,9,4,5288.0,0.2,2,0.0,4,94,71,0.5697,360.57,287.58,0.5563,18.0,20.0,0.4737,5.22,3.55,20.03,14.38,3.84,4.05,9.0,0.0957,44.0,0.4681,41,0.4362,62,0.6596,1.0958,95.62,0.2652,325.2,0.9019,1.1671,6,1.0244,2,31.0,722,7370.11,26,0.4255,0,0
1184,6,357.0,19,2527,1.0,27,7,359.0,19.1,2,0.0,1,5,4,0.5556,13.05,6.63,0.663,3.0,3.0,0.5,1.67,1.33,4.35,2.21,2.61,1.66,0.0,0.0,1.0,0.2,0,0.0,1,0.2,0.2,0.0,0.0,0.85,0.0651,0.0651,1,0.0,0,,0,0.0,3,0.6,0,0
5926,17,4004.0,79,1591,1.0,29,3,1798.0,103.75,2,0.0,1,204,161,0.5589,257.82,145.13,0.6398,76.0,38.0,0.6667,2.68,4.24,3.39,3.82,1.26,0.9,20.0,0.098,105.0,0.5147,0,0.0,7,0.0343,0.0343,0.0,0.0,7.97,0.0309,0.0309,2,0.0,4,25.0,362,589.58,27,0.3824,0,0
4318,59,1537.0,129,1601,2.0,5,3,1498.0,0.0,2,0.0,2,37,2,0.9487,16.85,0.78,0.9556,7.0,2.0,0.7778,5.29,1.0,2.41,0.39,0.46,0.39,17.0,0.4595,17.0,0.4595,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,391,168.97,7,0.4865,0,0
11798,10,415.0,99,818,1.0,43,2,1299.0,0.0,2,0.0,1,15,2,0.8824,113.58,0.9,0.9921,15.0,2.0,0.8824,1.0,1.0,7.57,0.45,7.57,0.45,0.0,0.0,7.0,0.4667,0,0.0,3,0.2,0.2,0.0,0.0,101.72,0.8955,0.8955,3,0.0,0,29.0,165,524.32,5,0.4,0,0
9180,4,721.0,129,1137,2.0,626,53,480.0,1.0,2,0.0,2,23,12,0.6571,10.98,4.3,0.7186,5.0,2.0,0.7143,4.6,6.0,2.2,2.15,0.48,0.36,8.0,0.3478,13.0,0.5652,0,0.0,1,0.0435,0.0435,0.0,0.0,0.48,0.044,0.044,1,0.0,0,10.0,31,0.35,9,0.3913,0,0
16127,17,5220.0,169,2072,2.0,1,0,,169.0,2,0.0,2,85,114,0.4271,56.3,148.58,0.2748,20.0,15.0,0.5714,4.25,7.6,2.82,9.91,0.66,1.3,16.0,0.1882,54.0,0.6353,0,0.0,1,0.0118,0.0118,0.0,0.0,0.8,0.0142,0.0142,1,0.0,0,30.0,969,10296.33,17,0.2235,0,0
9566,49,502.0,199,2480,4.0,96,2,2399.0,199.0,2,0.0,4,57,61,0.4831,42.42,39.05,0.5207,5.0,11.0,0.3125,11.4,5.55,8.48,3.55,0.74,0.64,14.0,0.2456,31.0,0.5439,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,31.0,811,1129.36,14,0.386,3,0
12712,49,499.0,129,1353,3.0,67,6,1599.0,129.0,2,0.0,3,28,25,0.5283,104.07,86.52,0.546,13.0,10.0,0.5652,2.15,2.5,8.01,8.65,3.72,3.46,7.0,0.25,9.0,0.3214,28,1.0,12,0.4286,1.4286,104.07,1.0,35.13,0.3376,1.3376,2,0.4286,0,31.0,759,1631.95,1,,0,0
14431,53,595.0,169,1557,2.0,24,2,899.0,1.0,2,0.0,2,26,29,0.4727,144.75,260.18,0.3575,7.0,8.0,0.4667,3.71,3.63,20.68,32.52,5.57,8.97,2.0,0.0769,5.0,0.1923,3,0.1154,9,0.3462,0.4616,27.77,0.1918,20.55,0.142,0.3338,4,7.3333,0,,0,0.0,6,0.6923,1,0
16541,5,77.0,199,2492,1.0,24,2,899.0,199.1,2,0.0,4,156,157,0.4984,165.57,188.65,0.4674,38.0,31.0,0.5507,4.11,5.06,4.36,6.09,1.06,1.2,53.0,0.3397,64.0,0.4103,0,0.0,12,0.0769,0.0769,0.0,0.0,49.02,0.2961,0.2961,8,0.0,0,31.0,1395,1567.63,21,0.2372,0,0
13622,29,5514.0,299,1874,5.0,100,2,799.0,1.0,2,0.0,5,10,12,0.4545,19.77,23.95,0.4522,6.0,9.0,0.4,1.67,1.33,3.29,2.66,1.98,2.0,0.0,0.0,6.0,0.6,0,0.0,2,0.2,0.2,0.0,0.0,7.48,0.3786,0.3786,1,0.0,0,,0,0.0,4,0.4,1,0
8147,10,6684.0,99,1590,2.0,265,8,6188.0,1.0,2,0.0,2,3,27,0.1,3.43,17.77,0.1619,3.0,7.0,0.3,1.0,3.86,1.14,2.54,1.14,0.66,0.0,0.0,1.0,0.3333,0,0.0,1,0.3333,0.3333,0.0,0.0,1.33,0.3883,0.3883,1,0.0,1,30.0,1689,40132.06,3,0.3333,0,0
6041,36,142.0,169,2072,2.0,197,21,302.0,0.0,2,0.0,2,1,1,0.5,20.3,0.13,0.9935,1.0,1.0,0.5,1.0,1.0,20.3,0.13,20.3,0.13,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,1,0
13308,68,37.0,129,200,2.0,1,0,,0.0,2,0.0,2,65,29,0.6915,26.08,17.23,0.6022,7.0,16.0,0.3043,9.29,1.81,3.73,1.08,0.4,0.59,31.0,0.4769,30.0,0.4615,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,,0,0.0,4,0.6615,0,0
3501,5,6645.0,129,1601,2.0,8,3,2798.0,129.4,2,0.0,2,52,24,0.6842,152.57,15.68,0.9068,8.0,7.0,0.5333,6.5,3.43,19.07,2.24,2.93,0.65,4.0,0.0769,20.0,0.3846,52,1.0,43,0.8269,1.8269,152.57,1.0,63.58,0.4168,1.4168,2,0.8077,3,30.0,1062,3440.68,1,,0,0
2178,52,919.0,9,1862,1.0,28,1,3499.0,18.16,2,0.0,1,95,55,0.6333,137.43,60.43,0.6946,15.0,15.0,0.5,6.33,3.67,9.16,4.03,1.45,1.1,17.0,0.1789,33.0,0.3474,63,0.6632,28,0.2947,0.9579,98.23,0.7148,18.88,0.1374,0.8522,3,0.381,1,1.0,1,0.08,16,0.0421,1,0
3345,17,1185.0,129,200,3.0,59,2,1799.0,0.0,2,0.0,3,24,16,0.6,227.07,79.32,0.7411,4.0,5.0,0.4444,6.0,3.2,56.77,15.86,9.46,4.96,1.0,0.0417,5.0,0.2083,21,0.875,1,0.0417,0.9167,165.4,0.7284,30.55,0.1345,0.8629,1,0.0476,1,,0,0.0,4,0.0417,1,0
